session_id,user_id,started_at,duration_seconds,events_count,converted
8688,51,2026-01-26,1444,13,False
8689,478,2025-03-15,3048,72,False
8690,521,2026-07-09,239,107,False
8691,263,2026-08-22,2844,1,False
8692,493,2025-06-20,4687,16,False
8693,235,2025-10-18,3852,28,False
8694,341,2026-05-30,3083,187,True
8695,24,2025-10-23,5205,52,True
8696,109,2026-06-16,4490,131,False
8697,83,2025-11-30,333,183,False
8698,20,2026-01-20,4008,70,False
8699,270,2026-05-10,3922,31,False
8700,208,2026-03-01,108,122,False
8701,206,2025-01-20,2198,66,False
8702,3,2026-04-30,3538,150,False
8703,630,2025-02-19,3605,193,False
8704,760,2025-08-14,783,188,False
8705,591,2025-01-13,1319,77,False
8706,137,2026-08-22,421,125,False
8707,626,2026-01-13,2769,90,False
8708,213,2025-08-20,186,135,False
8709,242,2026-05-29,3409,55,False
8710,639,2025-02-21,4565,80,False
8711,169,2025-05-21,4216,23,False
8712,796,2026-03-21,3094,45,False
8713,686,2026-07-13,3635,45,False
8714,497,2025-07-23,4179,71,False
8715,404,2026-02-19,4175,31,False
8716,203,2025-01-17,3458,132,False
8717,524,2025-05-22,5304,195,False
8718,363,2025-04-19,774,174,False
8719,520,2025-10-30,2611,151,False
8720,48,2025-08-13,3294,133,False
8721,296,2025-02-26,4538,64,False
8722,88,2025-05-10,630,191,False
8723,331,2025-02-24,1659,113,False
8724,568,2025-03-24,312,134,False
8725,92,2026-02-06,1643,17,False
8726,664,2025-04-09,1857,126,False
8727,662,2025-02-06,1776,40,True
8728,217,2026-01-16,566,3,True
8729,155,2026-03-29,3188,185,False
8730,591,2025-03-19,3818,122,False
8731,613,2025-08-11,1118,4,False
8732,513,2026-04-21,3281,15,False
8733,119,2025-04-03,2035,158,False
8734,408,2026-05-26,3696,104,False
8735,205,2026-01-06,2516,32,False
8736,232,2026-03-16,4903,117,False
8737,463,2026-05-22,4022,185,False
8738,789,2025-05-29,1980,129,False
8739,159,2025-05-24,2651,168,False
8740,199,2025-12-16,3029,174,False
8741,198,2026-04-23,678,189,False
8742,167,2025-02-07,2038,95,False
8743,755,2026-01-05,1505,199,False
8744,88,2026-07-27,783,96,True
8745,156,2026-01-10,1362,68,False
8746,528,2025-01-05,4548,110,False
8747,281,2025-04-10,4367,172,False
8748,721,2025-05-15,3103,67,False
8749,475,2025-08-19,3358,97,False
8750,108,2025-02-20,3377,55,False
8751,387,2026-04-27,3784,70,False
8752,84,2026-08-27,1416,22,False
8753,342,2025-08-19,3059,172,False
8754,724,2025-01-25,4476,168,False
8755,384,2026-02-02,220,198,False
8756,529,2025-01-02,2765,9,False
8757,310,2025-08-01,601,13,False
8758,776,2025-03-03,402,196,False
8759,477,2026-01-20,3358,166,False
8760,569,2026-06-19,1751,58,False
8761,638,2025-08-19,2748,97,False
8762,618,2025-09-01,2469,140,False
8763,754,2025-11-10,3028,78,False
8764,370,2026-07-28,1823,146,False
8765,130,2026-02-16,2811,156,False
8766,191,2026-08-06,645,80,False
8767,193,2025-07-05,1355,7,False
8768,456,2026-03-17,1772,82,False
8769,70,2026-07-27,2893,192,False
8770,287,2025-04-13,45,119,False
8771,584,2025-09-17,4810,21,False
8772,376,2026-08-13,1166,14,False
8773,269,2025-11-12,4514,193,True
8774,413,2025-09-23,3460,5,False
8775,104,2026-01-11,1686,1,False
8776,22,2025-10-09,2929,144,False
8777,576,2025-10-26,1521,21,False
8778,487,2026-01-22,2045,104,False
8779,550,2025-04-22,4391,25,False
8780,287,2026-03-11,5184,199,False
8781,178,2026-05-10,2557,40,False
8782,650,2026-08-08,276,60,False
8783,587,2026-04-06,2389,58,False
8784,46,2026-08-13,3467,75,False
8785,774,2025-11-11,2744,64,False
8786,445,2025-09-09,3366,127,False
8787,236,2026-02-27,822,85,False
8788,289,2025-03-28,2826,137,False
8789,439,2025-09-18,2249,111,False
8790,75,2026-07-10,1446,77,False
8791,65,2025-01-11,5184,163,False
8792,331,2025-03-14,2737,25,False
8793,765,2026-02-03,1913,170,False
8794,328,2025-12-02,2555,14,False
8795,687,2026-04-11,3488,105,False
8796,603,2025-04-11,813,1,False
8797,679,2025-09-18,5298,120,False
8798,122,2025-08-06,1300,74,False
8799,799,2026-07-30,586,25,False
8800,665,2025-11-18,2378,56,False
8801,687,2025-03-16,5216,98,False
8802,39,2026-03-04,2027,5,False
8803,214,2026-01-09,3124,89,False
8804,413,2026-08-15,728,132,False
8805,505,2025-09-02,2695,43,False
8806,520,2026-07-12,1310,71,False
8807,783,2025-07-13,55,90,False
8808,12,2025-11-12,3207,109,False
8809,201,2025-07-17,2848,124,False
8810,56,2025-07-09,3809,172,False
8811,427,2025-12-20,5365,142,False
8812,219,2025-11-22,4065,73,False
8813,494,2026-07-02,4635,171,False
8814,306,2025-08-11,2927,44,False
8815,204,2026-01-03,5078,158,False
8816,278,2025-10-06,325,56,False
8817,506,2026-06-13,4242,78,False
8818,778,2026-07-10,1270,8,False
8819,137,2025-06-29,5226,178,False
8820,134,2025-11-09,3940,45,False
8821,771,2025-08-09,1093,9,False
8822,713,2025-01-26,1579,180,True
8823,714,2026-06-18,397,192,True
8824,756,2026-02-20,3628,26,False
8825,172,2026-07-26,1133,170,False
8826,141,2025-06-20,3507,66,False
8827,524,2025-07-24,360,156,False
8828,607,2025-05-10,2800,26,False
8829,666,2025-08-03,1210,5,False
8830,799,2026-04-11,1686,12,False
8831,718,2026-05-30,2300,155,False
8832,199,2025-04-11,458,76,False
8833,236,2025-01-27,2050,40,False
8834,403,2026-01-05,3946,164,False
8835,239,2025-03-31,1885,80,False
8836,608,2026-05-12,1357,8,False
8837,659,2025-03-04,2654,166,False
8838,588,2025-07-02,1550,137,False
8839,8,2025-07-19,4827,134,False
8840,667,2025-10-14,687,10,False
8841,230,2026-06-05,2633,34,False
8842,279,2025-12-17,3938,145,False
8843,448,2025-06-23,2114,154,False
8844,97,2026-01-25,5183,193,False
8845,586,2025-11-08,5370,166,False
8846,542,2026-08-13,2618,55,False
8847,359,2026-08-05,3843,102,True
8848,272,2026-06-24,1973,92,False
8849,228,2025-04-13,5156,80,False
8850,517,2025-05-07,2803,110,False
8851,792,2025-04-23,3318,179,False
8852,379,2025-11-28,2131,46,False
8853,780,2026-05-09,2325,110,False
8854,367,2025-04-06,1687,10,False
8855,4,2026-08-13,1385,103,False
8856,706,2025-02-06,5247,14,False
8857,282,2025-11-12,1828,171,False
8858,513,2025-08-12,5050,74,False
8859,376,2026-07-10,54,44,False
8860,500,2025-07-14,3389,42,False
8861,611,2025-04-23,4400,53,False
8862,777,2025-12-13,134,103,True
8863,768,2025-02-01,383,68,False
8864,216,2026-01-25,2024,13,False
8865,18,2025-03-31,1726,40,False
8866,551,2025-08-23,1098,137,False
8867,163,2025-12-22,2725,63,False
8868,285,2026-06-11,3162,31,False
8869,603,2026-02-24,4662,121,False
8870,480,2026-05-26,2175,7,False
8871,479,2026-05-07,4302,126,False
8872,654,2026-03-14,2267,51,False
8873,506,2025-07-22,4098,104,False
8874,739,2025-08-01,4986,137,True
8875,158,2026-06-12,2227,89,False
8876,342,2025-05-28,4884,23,False
8877,354,2026-06-08,3047,142,False
8878,666,2025-03-12,1486,155,False
8879,669,2026-05-18,4641,55,False
8880,269,2025-06-02,3377,125,False
8881,736,2026-03-16,3017,7,False
8882,529,2026-08-06,4680,62,False
8883,189,2026-07-12,3528,167,False
8884,703,2025-09-11,5184,18,False
8885,138,2025-03-30,66,68,False
8886,549,2025-09-10,4025,182,False
8887,746,2026-01-03,2644,94,False
8888,565,2025-10-13,563,47,False
8889,402,2026-04-10,1913,145,False
8890,671,2026-01-29,3682,126,False
8891,152,2025-01-19,371,94,False
8892,202,2026-07-13,2668,138,False
8893,516,2025-06-14,3660,157,False
8894,598,2025-03-11,1581,106,False
8895,220,2025-05-28,4716,40,True
8896,511,2026-05-13,4817,117,False
8897,632,2026-04-25,3484,163,False
8898,437,2025-09-30,3459,59,False
8899,131,2025-11-07,1518,11,False
8900,781,2025-06-16,4932,117,False
8901,287,2026-08-21,2685,70,False
8902,331,2025-11-27,390,164,False
8903,459,2025-03-14,1904,122,False
8904,188,2025-11-25,4240,155,False
8905,60,2025-02-12,3127,100,False
8906,672,2025-03-22,3179,45,True
8907,603,2025-05-12,3737,131,False
8908,149,2025-02-28,1648,156,False
8909,413,2026-06-05,1438,47,False
8910,597,2026-01-16,4737,136,False
8911,787,2025-11-01,2654,194,False
8912,743,2026-03-23,4310,87,True
8913,54,2026-01-07,3416,53,False
8914,658,2026-01-09,3082,97,False
8915,114,2025-12-09,2738,87,False
8916,507,2025-08-03,5248,103,False
8917,474,2025-01-01,3138,135,False
8918,739,2025-12-04,4316,156,False
8919,467,2026-04-19,1256,147,True
8920,392,2026-07-05,2539,122,False
8921,485,2025-05-25,2912,134,False
8922,61,2026-07-15,323,169,False
8923,25,2025-01-31,5398,47,False
8924,588,2025-05-21,3299,164,False
8925,398,2026-05-30,604,34,False
8926,574,2025-02-27,2357,182,False
8927,387,2025-10-16,5330,109,False
8928,693,2026-02-01,3140,175,False
8929,250,2025-01-26,1221,190,False
8930,325,2025-04-16,283,5,False
8931,212,2025-08-22,2207,109,False
8932,117,2026-05-02,4452,73,False
8933,95,2026-04-07,1471,37,False
8934,83,2025-06-20,4353,75,False
8935,80,2025-08-31,3030,122,False
8936,277,2025-04-02,4083,137,False
8937,357,2025-09-28,4895,18,False
8938,635,2026-05-11,4218,113,False
8939,660,2025-02-24,3758,122,False
8940,418,2025-05-07,1004,198,False
8941,475,2025-06-29,3968,43,False
8942,137,2025-01-06,2778,124,False
8943,210,2026-07-05,1138,157,False
8944,194,2026-05-14,4098,113,False
8945,396,2025-07-19,4919,42,False
8946,279,2025-02-26,3376,170,False
8947,169,2025-11-01,4728,27,False
8948,385,2025-09-12,2809,158,False
8949,95,2025-03-28,4821,186,False
8950,672,2025-08-29,1936,32,False
8951,606,2026-07-11,161,124,False
8952,794,2025-03-28,3586,97,False
8953,216,2026-06-16,1904,145,False
8954,480,2025-01-22,240,198,False
8955,650,2025-09-29,2916,47,False
8956,312,2025-02-21,181,141,False
8957,748,2026-02-26,2790,186,False
8958,147,2025-09-17,2371,5,False
8959,138,2026-01-06,1505,161,False
8960,409,2026-08-04,2974,13,False
8961,284,2026-06-17,2220,34,False
8962,491,2026-03-17,1771,146,False
8963,683,2025-08-01,468,177,False
8964,262,2026-03-10,3693,154,True
8965,593,2025-11-25,409,38,False
8966,260,2026-02-11,5019,164,False
8967,36,2026-02-24,4588,58,True
8968,663,2026-04-12,716,59,False
8969,419,2026-03-22,1937,158,False
8970,528,2025-11-18,2577,161,False
8971,299,2025-04-28,3112,158,False
8972,361,2026-08-22,5092,198,False
8973,656,2025-02-14,173,49,False
8974,447,2026-01-04,5158,115,False
8975,119,2025-05-18,3509,114,False
8976,404,2026-01-18,2664,119,False
8977,108,2025-10-01,1752,197,False
8978,140,2025-01-13,4167,49,False
8979,789,2026-07-20,242,37,False
8980,697,2026-04-04,1061,43,False
8981,694,2025-07-23,4653,20,False
8982,73,2025-08-05,4351,2,False
8983,799,2025-12-04,2490,62,False
8984,171,2026-04-15,5268,43,True
8985,143,2026-08-24,2154,189,True
8986,450,2026-05-30,1812,31,False
8987,305,2025-02-15,754,65,False
8988,369,2025-01-14,1291,132,False
8989,693,2025-04-21,1335,128,False
8990,477,2025-08-22,662,9,False
8991,240,2025-01-28,5246,103,False
8992,736,2026-07-04,2431,193,False
8993,565,2026-02-03,5375,42,False
8994,229,2025-03-19,1782,184,False
8995,44,2026-06-06,4862,170,False
8996,121,2026-03-28,2708,63,False
8997,164,2025-07-06,1331,77,False
8998,98,2025-07-16,2811,182,False
8999,740,2026-02-28,1166,116,False
9000,48,2025-11-06,4664,96,False
9001,759,2026-08-04,1696,98,False
9002,633,2026-07-03,4769,172,False
9003,61,2026-07-23,4051,28,False
9004,366,2026-01-20,2381,137,False
9005,6,2026-04-14,2501,8,False
9006,205,2025-09-21,4105,19,False
9007,217,2026-04-04,201,30,False
9008,540,2026-02-28,3028,142,True
9009,153,2025-11-05,3807,170,False
9010,622,2025-05-16,3929,128,False
9011,564,2026-08-09,4817,81,False
9012,750,2025-01-08,3791,161,False
9013,441,2025-03-09,2414,56,False
9014,320,2026-01-11,4475,153,False
9015,576,2025-08-24,951,132,False
9016,552,2026-06-07,907,146,False
9017,169,2025-01-30,80,55,False
9018,217,2026-03-01,4303,129,False
9019,512,2025-05-25,1698,37,False
9020,693,2025-11-12,1237,171,False
9021,420,2025-09-22,1034,18,False
9022,727,2025-03-28,3723,156,False
9023,437,2025-09-12,2576,119,False
9024,505,2025-02-21,5183,147,False
9025,293,2026-06-03,3727,14,False
9026,528,2025-06-19,3169,25,False
9027,62,2025-03-05,979,66,False
9028,528,2026-08-08,4785,194,False
9029,322,2026-01-08,1692,92,True
9030,474,2025-10-08,4383,175,False
9031,790,2025-10-21,57,62,False
9032,352,2026-05-04,3795,107,False
9033,542,2025-09-04,4192,87,False
9034,593,2025-01-08,431,180,False
9035,135,2026-02-12,3821,81,False
9036,782,2025-10-14,159,108,False
9037,445,2025-03-15,2900,59,False
9038,597,2025-05-30,4897,110,False
9039,102,2025-08-15,2149,117,False
9040,248,2026-08-02,3774,168,False
9041,752,2026-05-09,1060,108,False
9042,401,2025-05-01,2969,78,False
9043,18,2025-05-13,2515,121,False
9044,478,2025-01-31,44,144,False
9045,682,2025-05-06,4535,60,False
9046,66,2025-04-09,697,160,False
9047,153,2025-11-15,361,73,True
9048,394,2025-02-08,3734,179,False
9049,321,2025-11-29,4478,74,False
9050,82,2025-07-11,1290,125,False
9051,154,2026-02-15,3679,61,False
9052,409,2026-08-28,1944,58,False
9053,480,2026-08-01,4152,24,False
9054,70,2026-07-19,4483,156,False
9055,575,2025-12-12,3091,94,False
9056,290,2025-12-14,1772,19,False
9057,799,2025-12-23,1994,51,False
9058,764,2026-05-20,2809,130,False
9059,495,2025-06-10,1037,146,False
9060,6,2025-08-31,409,141,False
9061,102,2025-07-26,3662,188,False
9062,220,2026-06-25,2692,175,False
9063,353,2025-05-09,2755,76,False
9064,298,2025-05-08,3877,79,False
9065,621,2025-08-10,2577,47,False
9066,473,2025-09-02,1259,151,False
9067,238,2026-03-07,38,145,False
9068,773,2025-03-15,3142,113,False
9069,717,2025-05-10,3215,143,False
9070,512,2026-07-23,3186,126,False
9071,175,2026-01-25,504,161,False
9072,716,2025-07-25,4409,137,False
9073,585,2026-08-14,4870,115,False
9074,131,2025-05-30,1969,32,False
9075,140,2026-01-23,207,102,False
9076,231,2025-05-15,4833,148,False
9077,504,2026-02-21,3504,194,False
9078,710,2025-10-15,2555,19,False
9079,112,2025-03-27,1012,50,False
9080,5,2025-11-02,204,194,False
9081,547,2025-09-30,1241,197,False
9082,364,2026-02-13,443,29,False
9083,63,2026-06-29,927,57,False
9084,363,2026-05-07,4921,197,False
9085,32,2025-07-21,3698,15,False
9086,758,2026-03-03,446,50,False
9087,690,2025-12-03,4274,184,False
9088,360,2025-10-26,4292,82,False
9089,659,2025-05-11,1018,165,False
9090,726,2025-11-22,5327,114,False
9091,25,2025-07-23,707,56,False
9092,469,2026-08-16,4522,96,False
9093,178,2025-10-06,1686,121,False
9094,240,2025-09-29,2208,141,True
9095,509,2025-02-17,2400,99,False
9096,119,2025-07-15,1279,135,False
9097,736,2026-08-23,4585,27,False
9098,393,2026-01-27,894,74,False
9099,696,2026-03-25,3328,151,False
9100,15,2026-02-13,2003,153,False
9101,634,2025-10-16,5235,163,False
9102,269,2026-07-23,2663,98,True
9103,565,2025-07-08,4766,115,True
9104,419,2025-08-02,2580,124,False
9105,461,2026-03-17,3821,20,False
9106,447,2025-11-06,3353,141,False
9107,386,2025-08-24,2009,45,False
9108,356,2026-01-14,4281,123,False
9109,779,2026-05-17,1795,173,False
9110,772,2026-03-07,922,16,False
9111,471,2025-09-18,3648,69,False
9112,119,2025-01-25,1809,151,False
9113,43,2026-05-04,3865,21,False
9114,798,2026-07-01,4019,95,True
9115,148,2026-03-26,3917,147,False
9116,554,2025-04-18,4817,27,False
9117,569,2026-06-10,4210,193,False
9118,660,2025-05-17,4535,38,True
9119,246,2026-06-13,5122,141,False
9120,508,2026-02-26,5233,45,False
9121,365,2025-11-01,261,81,False
9122,172,2025-05-01,4314,177,False
9123,583,2025-09-16,4678,198,True
9124,601,2025-03-23,5250,121,False
9125,415,2026-03-06,1139,41,False
9126,679,2026-07-31,5054,12,False
9127,498,2026-05-21,5350,139,False
9128,602,2026-01-26,3547,160,False
9129,601,2026-08-17,2113,78,False
9130,700,2026-07-30,3819,139,False
9131,511,2026-08-26,703,43,False
9132,51,2025-02-08,1686,103,False
9133,770,2026-08-15,2998,22,False
9134,770,2025-01-22,4855,165,False
9135,583,2025-08-28,2452,169,False
9136,752,2025-06-19,3785,153,True
9137,165,2026-06-02,3059,3,False
9138,718,2025-01-24,4843,101,False
9139,103,2026-08-05,4755,96,False
9140,510,2025-09-24,1165,147,False
9141,410,2025-02-19,2543,151,False
9142,678,2026-08-07,2010,5,False
9143,427,2025-02-01,3589,182,False
9144,484,2025-08-05,484,101,False
9145,254,2025-06-09,1321,18,False
9146,394,2026-03-21,5036,74,False
9147,295,2025-05-25,4312,144,False
9148,745,2026-01-28,4383,46,False
9149,436,2025-02-24,3508,103,False
9150,167,2025-01-20,4125,92,False
9151,37,2025-02-14,2602,72,False
9152,682,2025-05-21,2379,79,False
9153,500,2025-10-25,2319,112,False
9154,353,2026-01-18,87,37,False
9155,228,2026-01-07,1744,132,False
9156,234,2025-02-25,5237,199,False
9157,498,2025-08-11,4177,150,False
9158,405,2025-10-05,2092,11,False
9159,427,2025-08-27,824,84,False
9160,510,2026-02-16,1360,167,False
9161,742,2025-10-27,3304,139,False
9162,147,2025-07-26,4616,151,False
9163,504,2025-05-13,1845,130,False
9164,601,2025-07-09,1135,15,False
9165,392,2026-05-18,2209,145,False
9166,316,2026-03-16,950,68,False
9167,422,2025-09-19,2476,7,False
9168,563,2025-09-12,2561,123,False
9169,275,2025-06-30,1686,125,False
9170,126,2025-11-19,2492,31,False
9171,67,2026-06-18,3202,149,False
9172,45,2025-05-02,4782,148,False
9173,724,2025-12-22,4165,76,False
9174,130,2026-04-25,5379,70,False
9175,529,2025-02-11,3103,175,False
9176,145,2025-12-31,1422,29,False
9177,421,2025-12-22,412,132,False
9178,610,2026-08-14,1107,138,False
9179,118,2025-08-23,1964,48,False
9180,395,2026-04-04,2543,50,False
9181,340,2025-02-19,3120,105,False
9182,612,2025-12-30,2402,70,False
9183,454,2025-06-01,1791,20,False
9184,598,2026-01-08,4448,87,False
9185,470,2025-12-31,3291,147,False
9186,197,2025-07-22,549,87,False
9187,454,2026-05-28,2859,149,False
9188,729,2025-09-28,891,158,False
9189,325,2025-06-03,4267,117,False
9190,616,2026-02-13,1127,129,False
9191,533,2025-11-17,2846,14,False
9192,69,2025-11-09,473,170,True
9193,70,2025-03-23,5080,32,True
9194,458,2026-08-03,377,154,False
9195,156,2025-08-09,3445,154,False
9196,331,2025-12-02,2795,187,False
9197,357,2025-04-02,354,67,False
9198,368,2025-01-08,4809,70,False
9199,581,2026-03-12,2227,50,False
9200,294,2025-03-18,4446,116,False
9201,82,2026-02-24,2503,43,False
9202,398,2025-01-29,1065,168,False
9203,693,2025-07-17,1566,132,False
9204,285,2026-07-03,802,163,False
9205,611,2025-12-01,2226,96,False
9206,371,2025-07-11,3316,162,False
9207,156,2025-03-10,2968,22,False
9208,436,2026-05-23,1798,86,False
9209,386,2025-12-13,1935,124,False
9210,585,2025-09-28,2744,97,False
9211,550,2026-04-20,1572,148,False
9212,122,2026-07-13,3879,16,False
9213,46,2026-02-13,1770,160,False
9214,107,2025-10-20,4856,35,True
9215,535,2026-01-15,1360,25,False
9216,399,2026-06-07,1033,88,False
9217,303,2025-06-22,5103,160,False
9218,380,2026-02-12,405,62,False
9219,1,2025-11-15,97,167,False
9220,452,2025-06-11,1252,48,True
9221,130,2025-05-20,960,158,True
9222,491,2025-12-16,3004,30,False
9223,127,2025-04-18,4657,138,False
9224,220,2025-06-12,512,150,False
9225,756,2025-08-16,2809,22,False
9226,519,2025-05-02,1789,162,False
9227,708,2025-07-12,4206,125,False
9228,397,2025-07-13,1669,98,False
9229,580,2025-01-30,1654,182,False
9230,397,2025-06-30,619,165,False
9231,504,2026-02-07,37,73,False
9232,476,2025-10-29,5292,182,False
9233,4,2025-08-14,2322,177,False
9234,490,2026-01-22,4618,31,False
9235,105,2025-04-30,5244,127,False
9236,494,2026-08-11,3213,166,False
9237,96,2025-02-10,2977,26,False
9238,665,2025-10-12,4778,6,False
9239,469,2026-04-24,4011,152,False
9240,400,2026-04-07,1562,23,False
9241,750,2025-10-07,5347,64,False
9242,753,2025-10-26,4566,82,False
9243,224,2026-06-20,140,172,False
9244,758,2025-09-21,3674,134,False
9245,339,2025-01-26,234,56,False
9246,269,2025-09-08,1282,98,False
9247,754,2025-01-27,3428,95,False
9248,706,2026-06-16,3650,42,False
9249,684,2025-05-14,1220,91,False
9250,337,2025-03-30,2776,126,False
9251,472,2026-01-15,564,27,False
9252,780,2025-06-26,2700,173,False
9253,33,2026-03-24,1413,137,False
9254,742,2026-03-14,5022,159,False
9255,748,2025-11-11,4299,105,False
9256,352,2025-06-29,2119,60,False
9257,31,2025-06-20,2300,145,False
9258,280,2025-01-02,4960,180,False
9259,85,2026-06-21,4692,33,False
9260,549,2025-05-12,4478,77,False
9261,285,2025-10-12,2961,186,False
9262,295,2025-01-18,2299,179,False
9263,452,2025-11-06,3323,172,False
9264,529,2025-06-27,4194,21,False
9265,105,2025-11-04,580,26,False
9266,338,2025-07-18,646,187,False
9267,76,2026-04-12,2405,173,False
9268,402,2026-08-02,2721,70,False
9269,266,2026-01-28,1018,62,False
9270,303,2026-05-06,365,88,False
9271,145,2025-10-07,2731,2,False
9272,638,2025-03-16,1084,167,False
9273,225,2025-08-08,820,175,False
9274,482,2025-03-16,1949,138,False
9275,517,2025-01-27,4931,36,False
9276,547,2026-08-29,523,111,False
9277,6,2025-10-19,2508,83,False
9278,657,2026-02-12,4817,136,False
9279,522,2025-09-19,50,12,False
9280,637,2026-01-15,4732,104,False
9281,592,2025-06-29,4242,160,True
9282,408,2025-12-24,53,6,False
9283,595,2025-11-18,2258,191,False
9284,204,2025-04-01,565,94,False
9285,273,2025-11-26,2085,9,True
9286,291,2025-06-10,5076,121,False
9287,312,2025-12-06,4521,136,False
9288,442,2025-09-20,45,27,False
9289,589,2025-07-16,4443,95,False
9290,192,2025-09-28,5166,45,False
9291,263,2025-02-14,3477,182,False
9292,625,2026-08-13,3106,46,False
9293,625,2025-12-21,3591,24,False
9294,184,2025-01-27,3007,108,False
9295,83,2025-03-27,1315,181,False
9296,269,2025-01-09,218,45,False
9297,96,2025-06-02,290,178,False
9298,507,2026-07-10,1978,46,False
9299,577,2026-03-18,3999,184,False
9300,559,2026-06-17,4522,85,False
9301,272,2025-10-18,1227,81,False
9302,316,2025-06-25,1767,157,False
9303,389,2025-08-19,89,98,False
9304,605,2025-07-15,4892,56,True
9305,762,2026-06-13,890,76,False
9306,722,2025-12-26,2795,51,False
9307,272,2026-05-21,348,90,False
9308,132,2025-05-03,4532,101,False
9309,42,2026-07-02,4761,137,False
9310,733,2026-06-16,4234,71,False
9311,755,2025-12-27,991,54,False
9312,431,2025-06-13,2519,196,False
9313,55,2025-12-28,5139,164,False
9314,360,2025-02-06,4513,161,False
9315,579,2025-04-28,862,71,False
9316,637,2025-11-20,4663,78,False
9317,625,2026-08-11,2623,135,False
9318,628,2026-03-22,5194,24,False
9319,77,2025-05-24,2294,193,False
9320,547,2026-08-04,436,44,False
9321,794,2025-10-21,2656,47,True
9322,327,2026-01-15,4372,156,False
9323,411,2026-05-06,4494,56,False
9324,214,2025-03-03,3607,91,False
9325,642,2025-04-30,4699,189,False
9326,289,2026-02-07,3790,39,False
9327,790,2025-09-20,3138,22,False
9328,459,2025-02-26,5007,125,False
9329,274,2025-03-26,1482,7,False
9330,452,2025-04-28,239,128,False
9331,32,2025-10-29,5061,49,False
9332,740,2025-06-30,4085,66,True
9333,367,2026-07-07,4196,78,False
9334,366,2025-02-03,2045,29,False
9335,328,2025-09-20,2790,180,False
9336,534,2025-08-11,3269,113,False
9337,625,2025-03-19,3499,71,False
9338,529,2026-04-11,1295,113,False
9339,101,2026-04-08,2106,64,False
9340,586,2025-02-02,1593,91,False
9341,516,2025-11-25,2429,29,True
9342,794,2025-10-28,3340,194,False
9343,213,2025-01-31,1381,155,False
9344,642,2025-05-18,2008,64,False
9345,702,2025-08-12,1977,109,False
9346,32,2025-12-10,1629,101,False
9347,734,2025-10-07,4388,13,False
9348,650,2025-10-26,222,127,False
9349,643,2026-03-18,3219,104,False
9350,800,2025-04-11,851,138,False
9351,161,2025-02-11,2661,49,False
9352,31,2026-06-02,3298,169,False
9353,492,2025-05-22,2552,148,False
9354,478,2025-10-31,2209,44,False
9355,685,2025-02-08,3243,113,False
9356,480,2026-08-22,188,172,False
9357,90,2026-03-09,4903,6,False
9358,420,2026-08-21,1912,21,False
9359,309,2026-08-02,270,164,False
9360,701,2025-06-02,1991,13,True
9361,565,2025-09-07,1934,73,False
9362,652,2026-06-21,1263,174,False
9363,587,2025-11-16,3315,154,False
9364,138,2026-03-13,924,65,False
9365,688,2025-10-07,1879,116,False
9366,83,2025-09-20,81,159,False
9367,212,2025-09-06,1271,80,False
9368,134,2026-05-10,3408,155,False
9369,72,2025-10-29,1509,168,False
9370,710,2025-09-13,4152,135,False
9371,107,2025-11-04,2727,136,False
9372,79,2025-10-26,1277,41,False
9373,76,2025-05-09,1450,167,False
9374,517,2025-08-14,1776,85,False
9375,184,2026-01-15,2932,108,False
9376,547,2026-05-28,4861,162,False
9377,212,2025-09-03,1339,63,False
9378,175,2026-07-05,5219,20,False
9379,133,2026-08-23,3537,4,False
9380,184,2025-04-02,3072,101,True
9381,189,2025-05-06,1726,112,False
9382,669,2025-12-25,2173,31,False
9383,426,2025-06-16,4128,120,False
9384,337,2025-03-12,5327,21,False
9385,722,2026-04-25,2729,124,False
9386,400,2026-06-22,342,88,False
9387,701,2025-05-25,3077,198,False
9388,318,2025-05-14,1616,62,False
9389,786,2026-05-14,4161,157,False
9390,147,2025-01-22,2851,164,False
9391,413,2025-01-10,783,187,False
9392,352,2026-03-29,1354,98,False
9393,712,2025-04-25,4929,101,False
9394,216,2026-02-09,4987,148,False
9395,275,2025-09-03,2065,101,False
9396,241,2025-09-07,2853,132,False
9397,497,2026-07-30,1844,92,False
9398,162,2026-01-11,4810,190,False
9399,382,2025-06-04,4593,197,False
9400,502,2026-04-14,1805,52,False
9401,173,2025-03-30,1368,26,False
9402,230,2025-04-14,918,156,False
9403,113,2025-08-30,4170,39,False
9404,133,2025-07-04,4948,38,False
9405,739,2026-08-17,2865,167,False
9406,647,2025-10-22,2599,172,False
9407,155,2025-09-04,2007,12,False
9408,461,2026-01-20,4288,174,False
9409,85,2025-09-28,286,197,False
9410,688,2026-01-08,1723,163,False
9411,609,2025-09-10,3276,45,False
9412,626,2025-10-27,617,64,True
9413,251,2026-07-10,1919,128,False
9414,298,2026-02-06,3432,30,False
9415,700,2025-02-22,1887,165,False
9416,450,2025-01-13,1443,168,False
9417,466,2025-09-30,3910,170,False
9418,790,2025-07-16,4952,118,False
9419,658,2025-11-26,1175,186,False
9420,287,2025-12-14,1608,90,True
9421,41,2026-06-08,1192,72,True
9422,192,2025-07-05,1567,83,False
9423,606,2026-02-15,4968,51,False
9424,131,2026-07-26,4078,21,False
9425,244,2025-05-05,4379,95,False
9426,752,2026-08-08,2056,129,False
9427,352,2026-07-29,665,156,True
9428,200,2025-08-14,797,104,False
