remote_id,remote_brand_id,remote_created,remote_gateway_id,transaction_type,status,errordesc,psp,pp,paymentmethod,country,card_bin,source
14714,1051,1787010076,4,authorization,12,,,,,FR,FR,BR
15455,1009,1787011163,4,capture,12,,LegacyPSP-A,PP-Fallback,,CA,ES,CY
18066,1051,1787011679,1,withdrawal,2,,LegacyPSP-A,PP-Fallback,,FR,GB,CY
11026,1029,1787012435,6,sale,3,Transaction timed out. Old status pending. New status declined.,,,,MX,MX,CY
15202,1062,1787012575,7,deposit,3,Card expired,,,,PL,NL,CY
8294,1070,1787012648,9,api_sale,2,,,,,FR,NL,CY
9174,1015,1787013022,10,withdrawal,12,,,,wallet,PL,CA,CY
21127,1015,1787013536,10,deposit,4,,,PP-Fallback,,PL,ES,CY
4734,1030,1787013553,6,refund,7,,LegacyPSP-B,,,CA,ES,CY
855,1035,1787014219,3,deposit,3,Insufficient funds,,,,PL,MX,CY
28361,1031,1787014484,14,api_sale,3,Insufficient funds,,,,MX,,CY
10878,1016,1787014592,13,payout,4,,,,,MX,,CY
6648,1007,1787014748,2,api_sale,3,Do not honor,LegacyPSP-A,,,DE,,CY
13935,1035,1787014920,11,api_sale,3,Transaction timed out. Old status pending. New status declined.,,,bank_transfer,PL,,CY
19415,1012,1787015076,5,withdrawal,3,Issuer unavailable,LegacyPSP-B,PP-Fallback,,MX,GB,CY
9074,1020,1787015264,9,withdrawal,2,,,,,CA,DE,CY
12159,1067,1787016227,14,capture,4,,,,,CA,NL,CY
20316,1035,1787017131,9,withdrawal,3,Issuer unavailable,,,,PL,GB,CY
29695,1064,1787017608,12,withdrawal,4,,LegacyPSP-B,,,BR,GB,CY
13815,1058,1787017644,3,refund,4,,,,card,PL,,CY
13208,1064,1787019666,1,sale,3,Issuer unavailable,,,,BR,DE,CY
11040,1055,1787020182,4,deposit,3,Issuer unavailable,,,,ES,CA,CY
16690,1009,1787020404,5,refund,12,,,PP-Fallback,,CA,,CY
20677,1031,1787023066,2,authorization,1,,,PP-Fallback,bank_transfer,MX,,CY
22478,1018,1787023480,8,refund,2,,LegacyPSP-A,,wallet,DE,BR,CY
27236,1009,1787024575,13,sale,2,,LegacyPSP-B,,,CA,NL,BR
21749,1015,1787027312,10,payout,3,Do not honor,,,,PL,DE,CY
11192,1067,1787028725,13,withdrawal,12,,,,bank_transfer,CA,,CY
13578,1059,1787028778,14,deposit,12,,,,,US,ES,CY
11650,1039,1787031137,1,withdrawal,12,,,,,CA,NL,CY
21622,1056,1787032388,9,api_sale,2,,,,,CA,ES,CY
22486,1049,1787033825,13,deposit,12,,,,card,CA,NL,CY
14907,1042,1787034254,10,payout,3,Do not honor,,,bank_transfer,BR,US,CY
6010,1075,1787034278,3,payout,2,,,,,FR,NL,CY
18618,1073,1787036165,9,sale,3,Transaction timed out. Old status pending_async. New status declined.,LegacyPSP-B,,,ES,ES,CY
21262,1044,1787036529,6,payout,12,,LegacyPSP-A,,,US,,CY
22017,1010,1787039129,5,payout,3,Issuer unavailable,,,card,NL,,CY
6834,1042,1787039250,8,authorization,3,Invalid CVV,,,,BR,,CY
5403,1015,1787041720,10,authorization,2,,,,,PL,US,CY
25798,1063,1787041888,2,api_sale,2,,,PP-Fallback,,NL,FR,CY
10799,1002,1787042368,11,authorization,2,,,,,ES,,CY
1186,1015,1787043300,10,refund,2,,,,,PL,,CY
11935,1011,1787044998,14,refund,3,Do not honor,,,,CA,ES,CY
28805,1004,1787045402,9,withdrawal,3,Invalid CVV,,,,MX,,CY
9301,1007,1787045495,2,payout,4,,,,,DE,DE,CY
8852,1009,1787045598,5,withdrawal,3,Issuer unavailable,,,,CA,MX,CY
18142,1073,1787047160,9,refund,3,Issuer unavailable,LegacyPSP-B,,,ES,PL,CY
6544,1073,1787047782,9,api_sale,12,,,,,ES,,CY
22167,1004,1787048339,10,payout,12,,,,,MX,PL,CY
265,1031,1787048997,14,withdrawal,3,Suspected fraud,LegacyPSP-A,,,MX,,CY
16766,1058,1787050426,3,refund,2,,,,,PL,GB,CY
11524,1004,1787051075,10,authorization,12,,LegacyPSP-A,,,MX,CA,CY
13955,1035,1787051913,3,deposit,12,,LegacyPSP-B,,,PL,ES,CY
27516,1067,1787052456,14,api_sale,12,,,PP-Fallback,,CA,,CY
17869,1052,1787053562,11,api_sale,3,Transaction timed out. Old status pending_async. New status declined.,,,,CA,NL,CY
28515,1009,1787054151,13,withdrawal,2,,,PP-Fallback,,CA,,CY
6966,1065,1787055614,5,capture,2,,,PP-Fallback,,DE,,CY
15738,1059,1787056414,9,api_sale,3,Invalid CVV,,,,US,BR,CY
9294,1031,1787056430,4,payout,12,,LegacyPSP-B,,,MX,GB,CY
16155,1052,1787056505,6,authorization,3,Do not honor,,,,CA,,CY
16031,1036,1787056979,1,authorization,3,Do not honor,LegacyPSP-A,,card,MX,US,CY
15473,1009,1787058305,4,payout,2,,,,,CA,,CY
25055,1029,1787059677,3,payout,3,Insufficient funds,LegacyPSP-A,,bank_transfer,MX,CA,CY
12548,1067,1787060504,14,withdrawal,12,,,,wallet,CA,,CY
14261,1052,1787062190,11,authorization,3,Transaction timed out. Old status pending_async. New status declined.,LegacyPSP-B,PP-Fallback,,CA,ES,CY
18874,1030,1787065900,8,refund,2,,,,,CA,,CY
8478,1042,1787066937,10,payout,3,Card expired,LegacyPSP-A,,wallet,BR,,CY
20082,1044,1787067092,12,capture,3,Card expired,LegacyPSP-B,,,US,FR,CY
13331,1026,1787067761,12,deposit,4,,,,,ES,PL,BR
14869,1049,1787067965,13,withdrawal,3,Issuer unavailable,LegacyPSP-A,PP-Fallback,wallet,CA,,CY
27661,1065,1787068141,5,authorization,1,,,PP-Fallback,,DE,CA,CY
1412,1030,1787068750,3,refund,4,,,,wallet,CA,,CY
18990,1018,1787069313,8,capture,3,Card expired,,,,DE,,CY
4056,1007,1787069385,4,payout,4,,LegacyPSP-A,PP-Fallback,,DE,,BR
15544,1074,1787069524,2,payout,4,,,PP-Fallback,,ES,,CY
19548,1056,1787069671,4,payout,3,Do not honor,,,,CA,,CY
19095,1012,1787070022,5,deposit,3,Invalid CVV,,,,MX,FR,CY
16708,1030,1787071833,6,api_sale,2,,,PP-Fallback,wallet,CA,,CY
22121,1073,1787073070,9,payout,3,Invalid CVV,,,wallet,ES,PL,CY
21073,1018,1787073778,10,authorization,4,,,,,DE,,CY
5112,1030,1787073879,8,api_sale,12,,LegacyPSP-A,PP-Fallback,,CA,CA,CY
15511,1073,1787075051,9,authorization,7,,,,,ES,DE,CY
671,1004,1787075504,9,capture,2,,LegacyPSP-B,,,MX,,CY
10413,1066,1787075848,14,capture,2,,,,wallet,GB,FR,CY
11894,1076,1787076169,6,api_sale,3,Card expired,,,,BR,PL,CY
24846,1038,1787077994,2,api_sale,3,Suspected fraud,LegacyPSP-A,,,DE,MX,CY
2871,1030,1787078604,3,withdrawal,2,,,,,CA,DE,CY
15098,1015,1787080618,10,capture,2,,,PP-Fallback,,PL,,CY
184,1011,1787082051,14,deposit,1,,LegacyPSP-A,PP-Fallback,bank_transfer,CA,,BR
3748,1020,1787083535,9,payout,12,,,,,CA,DE,CY
25929,1054,1787085344,14,withdrawal,12,,,PP-Fallback,,BR,,CY
28362,1009,1787085576,4,authorization,1,,,,,CA,,CY
21181,1069,1787086078,14,refund,3,Invalid CVV,,,,NL,,CY
17643,1007,1787087602,4,withdrawal,3,Issuer unavailable,,,card,DE,,BR
8164,1030,1787088582,6,authorization,12,,,,,CA,,CY
26922,1032,1787088583,11,payout,12,,,,,ES,GB,CY
11247,1004,1787088662,9,deposit,3,Transaction timed out. Old status pending. New status declined.,,,,MX,ES,CY
28334,1073,1787089011,9,capture,4,,,,,ES,ES,CY
6814,1009,1787089107,13,payout,4,,,,,CA,,CY
9780,1067,1787089540,9,refund,12,,,,,CA,DE,CY
18654,1059,1787090612,12,authorization,4,,LegacyPSP-A,,,US,FR,CY
24752,1058,1787092535,11,refund,1,,,,,PL,,CY
566,1027,1787092794,9,sale,12,,LegacyPSP-B,,,DE,GB,CY
27391,1029,1787093862,6,capture,4,,,,,MX,NL,CY
20569,1042,1787094902,10,deposit,2,,,,,BR,FR,CY
9125,1007,1787095918,2,authorization,2,,,,,DE,MX,CY
27842,1013,1787096784,5,capture,12,,LegacyPSP-A,,,CA,GB,CY
1693,1031,1787097018,14,authorization,2,,,,,MX,,CY
2786,1012,1787097387,14,api_sale,2,,LegacyPSP-B,,,MX,,BR
16321,1018,1787097573,8,deposit,2,,LegacyPSP-A,,,DE,DE,CY
8014,1052,1787098513,6,sale,3,Insufficient funds,LegacyPSP-A,,,CA,NL,CY
23145,1059,1787099371,12,refund,2,,,,,US,US,CY
11041,1063,1787101474,2,capture,3,Card expired,LegacyPSP-B,,,NL,MX,BR
9813,1011,1787102363,14,deposit,12,,LegacyPSP-A,,,CA,ES,CY
6523,1042,1787102395,10,deposit,12,,,,,BR,MX,CY
23481,1018,1787102654,8,deposit,2,,,PP-Fallback,,DE,FR,CY
9310,1076,1787102880,7,deposit,4,,LegacyPSP-A,,,BR,US,CY
20335,1024,1787102911,4,sale,3,Suspected fraud,LegacyPSP-B,,,CA,NL,CY
24421,1031,1787103011,14,capture,12,,,,,MX,FR,CY
29540,1049,1787104494,7,refund,12,,LegacyPSP-B,,wallet,CA,,CY
6489,1076,1787104917,3,withdrawal,12,,,,bank_transfer,BR,,CY
28013,1064,1787105016,5,deposit,3,Do not honor,,PP-Fallback,wallet,BR,,CY
16256,1073,1787105833,9,capture,3,Insufficient funds,,PP-Fallback,,ES,NL,CY
23138,1015,1787107096,10,authorization,12,,,,,PL,,CY
14239,1019,1787107519,10,api_sale,4,,LegacyPSP-A,,,MX,CA,CY
14430,1048,1787107899,1,authorization,3,Suspected fraud,,,,PL,NL,CY
17041,1049,1787108031,11,api_sale,3,Card expired,,,,CA,,CY
2440,1008,1787108520,5,deposit,12,,,,,NL,,CY
5222,1012,1787109342,9,api_sale,3,Card expired,,,,MX,,CY
3480,1058,1787110372,3,sale,12,,LegacyPSP-B,,,PL,PL,CY
23666,1052,1787113951,3,withdrawal,3,Transaction timed out. Old status pending_async. New status declined.,,,,CA,MX,CY
13505,1004,1787115445,13,capture,3,Invalid CVV,LegacyPSP-A,,,MX,ES,CY
8856,1073,1787115603,9,deposit,3,Suspected fraud,,,,ES,BR,CY
12656,1044,1787116452,5,sale,3,Issuer unavailable,,,,US,GB,CY
17273,1034,1787116585,13,withdrawal,3,Insufficient funds,,,,MX,NL,CY
23954,1031,1787117173,14,authorization,3,Card expired,LegacyPSP-B,,,MX,,CY
16715,1016,1787119125,13,refund,4,,,PP-Fallback,,MX,PL,CY
27602,1012,1787119603,9,sale,12,,LegacyPSP-B,,,MX,MX,CY
15557,1058,1787119999,11,capture,3,Do not honor,,,,PL,,CY
24795,1052,1787121209,11,withdrawal,12,,,,,CA,,CY
25568,1059,1787121289,12,capture,3,Do not honor,,,,US,,CY
20097,1066,1787121679,14,withdrawal,3,Insufficient funds,,,,GB,,CY
27473,1042,1787121834,10,api_sale,1,,,PP-Fallback,,BR,GB,CY
29687,1007,1787123084,8,deposit,2,,,,,DE,,CY
8681,1015,1787123097,10,capture,3,Issuer unavailable,,,,PL,,CY
17039,1066,1787123568,14,payout,4,,LegacyPSP-A,,,GB,,CY
14490,1059,1787124079,9,withdrawal,12,,,PP-Fallback,,US,NL,CY
24600,1051,1787124309,1,payout,12,,LegacyPSP-B,,,FR,DE,CY
6036,1056,1787124660,9,refund,3,Suspected fraud,LegacyPSP-A,,,CA,MX,CY
21644,1039,1787125866,1,sale,1,,,,,CA,PL,CY
10784,1059,1787126802,14,authorization,3,Suspected fraud,,,,US,,CY
10331,1046,1787128064,12,deposit,4,,,,,NL,GB,CY
11830,1030,1787128370,6,sale,7,,LegacyPSP-A,,,CA,BR,CY
14393,1067,1787128965,14,deposit,4,,,,,CA,CA,CY
21191,1030,1787130908,3,capture,3,Issuer unavailable,,,wallet,CA,FR,CY
25902,1059,1787131268,12,capture,3,Transaction timed out. Old status pending. New status declined.,LegacyPSP-A,,,US,,BR
8595,1010,1787133078,8,refund,1,,LegacyPSP-A,,,NL,,CY
1364,1018,1787133110,8,refund,4,,,,,DE,,CY
28369,1067,1787133514,9,sale,3,Transaction timed out. Old status pending. New status declined.,,,,CA,CA,CY
2351,1058,1787134098,4,api_sale,12,,LegacyPSP-A,,,PL,,CY
5719,1032,1787136175,7,payout,12,,LegacyPSP-B,,,ES,,CY
4311,1010,1787136353,5,sale,3,Invalid CVV,,,,NL,DE,CY
14608,1012,1787136684,5,refund,3,Insufficient funds,,PP-Fallback,,MX,,CY
15349,1061,1787136727,1,authorization,12,,,,,DE,,CY
21839,1073,1787136784,9,capture,3,Issuer unavailable,,,,ES,MX,CY
17876,1058,1787137306,4,deposit,3,Insufficient funds,,PP-Fallback,,PL,MX,BR
25218,1038,1787137406,1,deposit,12,,,,wallet,DE,MX,CY
15834,1012,1787137412,14,deposit,3,Card expired,LegacyPSP-A,,bank_transfer,MX,,CY
2989,1003,1787138397,7,refund,2,,,,,US,,CY
10321,1073,1787139781,9,capture,2,,,,wallet,ES,,CY
20971,1004,1787139821,10,authorization,3,Issuer unavailable,,,,MX,ES,CY
25545,1067,1787140954,9,api_sale,3,Insufficient funds,,,,CA,,CY
11725,1062,1787142099,7,capture,3,Issuer unavailable,,PP-Fallback,,PL,,CY
15514,1007,1787142388,2,sale,4,,,,,DE,,CY
4802,1010,1787142464,8,withdrawal,4,,,,wallet,NL,NL,CY
2619,1018,1787143274,10,deposit,3,Invalid CVV,,,,DE,PL,CY
14959,1064,1787143283,12,payout,3,Card expired,,,,BR,US,CY
20962,1030,1787144808,8,authorization,3,Insufficient funds,,,,CA,US,CY
27647,1009,1787145398,1,authorization,12,,LegacyPSP-B,,,CA,,CY
13999,1007,1787145670,11,payout,12,,,,,DE,US,CY
15132,1073,1787145968,9,authorization,3,Issuer unavailable,,,,ES,US,CY
725,1010,1787147217,6,api_sale,3,Suspected fraud,LegacyPSP-A,,wallet,NL,ES,CY
12401,1052,1787147312,11,capture,3,Card expired,LegacyPSP-A,,,CA,FR,CY
22870,1058,1787148435,11,capture,7,,,,,PL,DE,BR
15665,1075,1787149809,6,authorization,2,,,,,FR,,CY
24038,1052,1787149846,6,capture,12,,,,,CA,,CY
20912,1073,1787150011,9,payout,3,Do not honor,,,,ES,CA,CY
16812,1015,1787150652,10,capture,3,Invalid CVV,LegacyPSP-A,,,PL,NL,CY
29546,1048,1787150675,1,deposit,3,Card expired,,PP-Fallback,,PL,GB,CY
13056,1031,1787151517,4,deposit,12,,,,,MX,,CY
15636,1044,1787152003,5,capture,12,,LegacyPSP-A,PP-Fallback,,US,ES,CY
25963,1003,1787153505,6,authorization,2,,,,,US,,CY
1224,1004,1787155632,13,payout,3,Insufficient funds,LegacyPSP-B,,,MX,,CY
11939,1031,1787156262,14,authorization,4,,,,card,MX,MX,CY
24906,1044,1787157691,6,withdrawal,12,,,,bank_transfer,US,GB,CY
6171,1018,1787158767,10,refund,2,,,,,DE,,CY
23589,1059,1787158798,14,api_sale,4,,LegacyPSP-B,PP-Fallback,,US,DE,CY
8839,1041,1787158945,13,payout,2,,LegacyPSP-A,,,BR,US,BR
3466,1067,1787159211,9,authorization,3,Invalid CVV,,,,CA,FR,CY
1144,1010,1787160059,8,api_sale,2,,,,card,NL,,BR
6234,1018,1787162186,8,sale,3,Transaction timed out. Old status pending_async. New status declined.,,,,DE,,CY
15490,1007,1787163778,11,capture,3,Card expired,LegacyPSP-B,,,DE,BR,CY
5669,1015,1787163952,10,deposit,7,,,,,PL,GB,CY
24771,1059,1787164112,14,api_sale,3,Issuer unavailable,,,,US,NL,CY
15417,1010,1787164148,4,payout,3,Do not honor,,,card,NL,,CY
8167,1070,1787164223,9,refund,3,Transaction timed out. Old status pending. New status declined.,,,,FR,FR,CY
28543,1073,1787165437,9,payout,3,Issuer unavailable,LegacyPSP-A,,wallet,ES,PL,CY
8495,1002,1787166432,11,sale,4,,,,,ES,,CY
4506,1010,1787167161,4,deposit,2,,,,,NL,GB,CY
2762,1034,1787167783,10,refund,3,Do not honor,,,,MX,ES,CY
11138,1029,1787168840,5,capture,12,,LegacyPSP-A,,,MX,,CY
14752,1019,1787169573,11,api_sale,3,Insufficient funds,,,,MX,,CY
27758,1005,1787170401,1,api_sale,3,Card expired,,,,CA,MX,CY
967,1036,1787170540,3,sale,3,Issuer unavailable,,,,MX,MX,CY
17358,1067,1787171472,13,refund,7,,,,,CA,,BR
14027,1067,1787171627,13,api_sale,3,Card expired,LegacyPSP-B,,,CA,MX,CY
28396,1065,1787172501,9,authorization,12,,LegacyPSP-B,,,DE,FR,CY
10161,1012,1787173881,5,refund,4,,,,,MX,US,CY
17855,1067,1787174072,14,withdrawal,4,,LegacyPSP-A,,,CA,DE,CY
10520,1073,1787174714,9,authorization,12,,,,,ES,,CY
2738,1012,1787175613,12,payout,2,,LegacyPSP-A,,,MX,,CY
13235,1052,1787175652,11,capture,12,,,,,CA,FR,CY
12779,1031,1787175731,2,sale,3,Issuer unavailable,LegacyPSP-A,,,MX,PL,CY
2192,1017,1787176815,6,payout,2,,,,,BR,,CY
24641,1010,1787177955,5,capture,3,Transaction timed out. Old status pending. New status declined.,,,,NL,,CY
27066,1042,1787178694,10,withdrawal,3,Do not honor,LegacyPSP-A,,,BR,,CY
20292,1058,1787178715,3,withdrawal,3,Issuer unavailable,LegacyPSP-B,,wallet,PL,,CY
15019,1015,1787178999,10,deposit,2,,,PP-Fallback,,PL,,CY
13315,1067,1787179660,14,authorization,3,Transaction timed out. Old status pending. New status declined.,,,,CA,US,BR
10615,1076,1787179726,6,deposit,4,,,,,BR,,CY
7751,1005,1787179843,10,authorization,3,Insufficient funds,LegacyPSP-A,PP-Fallback,,CA,ES,CY
17313,1073,1787180700,9,refund,7,,LegacyPSP-B,,,ES,US,CY
23247,1028,1787183003,7,withdrawal,4,,,PP-Fallback,,DE,,CY
20267,1052,1787183465,11,withdrawal,3,Invalid CVV,,,,CA,FR,CY
18940,1011,1787183741,14,capture,3,Insufficient funds,LegacyPSP-A,,,CA,,CY
26719,1074,1787183828,13,withdrawal,4,,,,,ES,BR,BR
26061,1048,1787183970,7,sale,4,,,,,PL,,CY
24851,1030,1787185288,3,authorization,3,Card expired,,PP-Fallback,wallet,CA,,CY
22669,1041,1787185347,11,sale,2,,LegacyPSP-A,,,BR,CA,CY
22296,1004,1787185536,13,refund,3,Card expired,,,,MX,FR,CY
10180,1059,1787185639,14,capture,3,Suspected fraud,,,,US,FR,CY
12614,1049,1787185674,13,payout,3,Issuer unavailable,,,,CA,DE,CY
15194,1004,1787185889,13,api_sale,3,Insufficient funds,,,,MX,GB,CY
24182,1044,1787186699,5,refund,3,Card expired,,,,US,,CY
17507,1070,1787187811,3,authorization,2,,,,,FR,GB,CY
10723,1057,1787189970,6,withdrawal,4,,LegacyPSP-B,,,GB,BR,CY
13036,1003,1787190444,8,authorization,2,,,,,US,BR,CY
29808,1004,1787190936,10,authorization,3,Transaction timed out. Old status pending_async. New status declined.,,,wallet,MX,MX,CY
8830,1067,1787191272,14,authorization,2,,,PP-Fallback,,CA,MX,CY
20419,1004,1787192074,13,authorization,3,Card expired,LegacyPSP-A,,,MX,DE,CY
15564,1009,1787193394,5,authorization,3,Insufficient funds,,,,CA,,CY
28699,1010,1787193563,6,payout,3,Card expired,,,,NL,,CY
11437,1030,1787193668,3,capture,4,,LegacyPSP-B,,card,CA,ES,CY
28249,1059,1787194573,14,deposit,3,Transaction timed out. Old status pending. New status declined.,LegacyPSP-A,,bank_transfer,US,,CY
5995,1014,1787194751,1,deposit,2,,,,,CA,,CY
25110,1018,1787195020,8,refund,12,,,,,DE,NL,CY
4523,1030,1787195171,6,withdrawal,4,,,,,CA,ES,BR
4742,1046,1787195401,12,payout,2,,,,card,NL,GB,CY
8388,1010,1787195699,5,refund,12,,LegacyPSP-A,,,NL,,CY
9500,1012,1787197315,12,refund,3,Insufficient funds,LegacyPSP-A,,,MX,PL,CY
2076,1015,1787197447,10,sale,12,,LegacyPSP-B,,,PL,,CY
1241,1059,1787198912,14,sale,1,,,,,US,,CY
15489,1066,1787199082,14,capture,3,Suspected fraud,,,wallet,GB,FR,CY
13292,1018,1787199660,8,refund,12,,,,,DE,,CY
14093,1073,1787199736,9,api_sale,3,Suspected fraud,,,,ES,,BR
7865,1073,1787200164,9,payout,3,Invalid CVV,,,wallet,ES,,BR
1965,1067,1787200256,13,authorization,2,,,,card,CA,DE,CY
23828,1067,1787200500,14,capture,4,,,,,CA,US,BR
12690,1012,1787200861,14,deposit,4,,LegacyPSP-A,,bank_transfer,MX,FR,CY
29894,1067,1787201374,9,refund,4,,LegacyPSP-B,,,CA,US,CY
22849,1029,1787201423,6,api_sale,3,Issuer unavailable,LegacyPSP-A,PP-Fallback,,MX,,CY
21404,1010,1787202472,4,deposit,3,Invalid CVV,,,,NL,,CY
11018,1004,1787202734,13,refund,3,Invalid CVV,LegacyPSP-A,,,MX,,CY
26553,1057,1787203910,8,authorization,12,,,,wallet,GB,,CY
29380,1073,1787204909,9,payout,3,Insufficient funds,,,,ES,ES,CY
8420,1007,1787204994,8,capture,3,Transaction timed out. Old status pending_async. New status declined.,,,,DE,FR,CY
12192,1010,1787205053,6,sale,3,Do not honor,,,,NL,,BR
7360,1029,1787207077,3,authorization,3,Insufficient funds,,PP-Fallback,wallet,MX,,CY
10253,1051,1787207588,1,refund,4,,,PP-Fallback,wallet,FR,CA,CY
10109,1004,1787210423,10,capture,3,Transaction timed out. Old status pending. New status declined.,LegacyPSP-B,,,MX,ES,CY
8203,1009,1787210493,13,payout,4,,,,,CA,,CY
21003,1009,1787211292,4,sale,12,,,,,CA,MX,CY
7827,1044,1787211539,5,api_sale,12,,,PP-Fallback,,US,CA,CY
24530,1010,1787212589,6,api_sale,3,Suspected fraud,,,card,NL,NL,CY
16299,1031,1787212931,4,payout,12,,,,,MX,GB,CY
20071,1020,1787213667,9,withdrawal,3,Card expired,,,wallet,CA,,CY
5322,1007,1787213874,2,capture,2,,LegacyPSP-A,,,DE,MX,CY
5135,1015,1787215877,10,refund,12,,,,,PL,,CY
19702,1041,1787216176,13,refund,4,,LegacyPSP-A,PP-Fallback,,BR,CA,CY
4767,1051,1787219020,1,deposit,2,,,,,FR,,CY
4456,1014,1787221432,8,deposit,12,,,,wallet,CA,,CY
29305,1011,1787221900,14,payout,12,,,,,CA,,CY
11929,1018,1787222650,8,sale,2,,,,,DE,ES,CY
14698,1049,1787223148,4,payout,12,,,,,CA,PL,BR
6697,1004,1787223319,13,payout,3,Insufficient funds,LegacyPSP-A,PP-Fallback,,MX,GB,CY
27255,1035,1787224196,3,sale,2,,,,,PL,,CY
27025,1009,1787224576,5,payout,7,,LegacyPSP-B,PP-Fallback,,CA,BR,CY
9321,1015,1787225089,10,payout,3,Suspected fraud,,,card,PL,,CY
3511,1077,1787225440,7,capture,2,,,,wallet,BR,,CY
7656,1030,1787228095,3,withdrawal,1,,,PP-Fallback,,CA,,CY
9411,1052,1787228168,11,api_sale,2,,,,,CA,,CY
23456,1005,1787230928,10,capture,3,Issuer unavailable,LegacyPSP-B,,,CA,DE,CY
20506,1076,1787230947,6,capture,3,Invalid CVV,,,,BR,,CY
14852,1007,1787233047,8,withdrawal,4,,,,,DE,,CY
23329,1007,1787233280,11,refund,3,Card expired,,,,DE,,CY
24651,1018,1787234105,10,deposit,3,Insufficient funds,,,,DE,CA,CY
25666,1015,1787234470,10,capture,3,Insufficient funds,,,,PL,US,CY
11210,1004,1787234543,8,refund,2,,,,,MX,,CY
20605,1015,1787234947,10,refund,3,Do not honor,,,,PL,GB,CY
15330,1017,1787235250,1,payout,2,,LegacyPSP-A,PP-Fallback,,BR,BR,CY
16912,1058,1787235646,11,authorization,2,,,,,PL,NL,CY
13034,1052,1787235733,11,api_sale,3,Invalid CVV,,,card,CA,,CY
12266,1015,1787236474,10,sale,4,,LegacyPSP-A,,card,PL,,CY
6738,1042,1787238222,10,capture,3,Do not honor,,,,BR,,CY
21885,1004,1787239247,13,authorization,3,Issuer unavailable,LegacyPSP-B,,,MX,FR,CY
9561,1058,1787239299,3,withdrawal,4,,,,,PL,GB,CY
24366,1073,1787239406,9,payout,3,Issuer unavailable,,,,ES,MX,CY
1614,1024,1787239884,10,payout,4,,,PP-Fallback,,CA,DE,CY
9188,1066,1787239914,14,authorization,2,,,PP-Fallback,,GB,MX,CY
5747,1038,1787239918,1,deposit,3,Insufficient funds,,PP-Fallback,,DE,,BR
8588,1010,1787240382,5,authorization,3,Suspected fraud,LegacyPSP-B,PP-Fallback,,NL,BR,CY
23079,1065,1787242456,9,capture,4,,LegacyPSP-B,,,DE,,CY
22344,1051,1787242567,4,withdrawal,4,,,,,FR,GB,CY
8459,1012,1787242709,12,withdrawal,4,,LegacyPSP-B,,,MX,ES,CY
19199,1065,1787242725,5,api_sale,1,,,,,DE,,CY
21583,1018,1787242967,8,payout,12,,,,,DE,,CY
4616,1052,1787244642,11,refund,12,,,,,CA,ES,CY
17505,1007,1787246661,2,payout,2,,,PP-Fallback,card,DE,,CY
15650,1011,1787246893,14,api_sale,3,Issuer unavailable,,,,CA,PL,CY
29213,1042,1787247226,8,capture,3,Invalid CVV,,,,BR,GB,CY
25122,1015,1787248325,10,refund,3,Do not honor,,,,PL,,CY
11189,1064,1787249869,12,refund,3,Transaction timed out. Old status pending. New status declined.,,,card,BR,FR,CY
25790,1064,1787249915,5,withdrawal,3,Suspected fraud,LegacyPSP-B,,,BR,,CY
26205,1044,1787250289,5,refund,3,Transaction timed out. Old status pending_async. New status declined.,,PP-Fallback,bank_transfer,US,ES,CY
5404,1002,1787250294,12,withdrawal,3,Suspected fraud,LegacyPSP-B,,,ES,GB,CY
21391,1073,1787251200,9,withdrawal,3,Suspected fraud,,,,ES,,BR
14747,1004,1787252743,10,capture,2,,LegacyPSP-A,PP-Fallback,,MX,,CY
5414,1042,1787253996,8,withdrawal,3,Issuer unavailable,,,card,BR,GB,CY
3974,1015,1787254223,10,sale,3,Card expired,,,,PL,NL,CY
4348,1019,1787254558,3,withdrawal,3,Invalid CVV,LegacyPSP-B,,bank_transfer,MX,PL,CY
2282,1009,1787254911,4,capture,3,Suspected fraud,,,,CA,,BR
22286,1008,1787256045,14,refund,12,,,PP-Fallback,,NL,,CY
7693,1073,1787257435,9,api_sale,3,Invalid CVV,,,,ES,ES,CY
23489,1073,1787258150,9,refund,3,Transaction timed out. Old status pending_async. New status declined.,LegacyPSP-A,,,ES,,BR
24938,1016,1787259283,13,sale,12,,LegacyPSP-A,,,MX,ES,CY
11261,1036,1787260062,3,authorization,3,Transaction timed out. Old status pending_async. New status declined.,LegacyPSP-B,,,MX,DE,CY
2540,1058,1787261000,3,authorization,2,,LegacyPSP-B,,bank_transfer,PL,FR,CY
14888,1044,1787261448,5,deposit,4,,,,,US,,CY
4334,1052,1787261604,11,sale,2,,,,wallet,CA,BR,CY
11133,1042,1787264154,8,authorization,12,,LegacyPSP-A,,,BR,,CY
12364,1031,1787264465,4,refund,3,Suspected fraud,LegacyPSP-B,,,MX,,CY
11284,1015,1787266762,10,refund,12,,,,,PL,NL,CY
6570,1018,1787267507,8,refund,2,,LegacyPSP-A,,card,DE,,CY
18577,1064,1787268146,1,api_sale,12,,,,wallet,BR,MX,BR
6105,1011,1787268692,14,api_sale,4,,,PP-Fallback,,CA,DE,CY
29856,1010,1787268716,6,api_sale,3,Do not honor,,,,NL,DE,CY
18351,1020,1787270208,13,deposit,4,,,,,CA,,CY
15852,1076,1787271229,7,api_sale,3,Card expired,,,,BR,MX,CY
1440,1064,1787272856,5,sale,3,Insufficient funds,,PP-Fallback,,BR,,CY
