Order ID,Order Date,Order Time,Customer ID,Membership Status,Restaurant Name,Cuisine Type,City,Order Status,Items Count,Subtotal,Base Delivery Fee,JET+ Delivery Fees Funded,JET+ Logistics Delivery Fee Share,Service Fee,Tip Amount,Order Total,Payment Method,Delivery Time (min),Driver ID,Customer Rating,Promo Code Used
ORD-100383,2025-09-23,15:35,CUST-1307,JET+ Member,Stars & Stripes Diner,American,Lake Oswego,Delivered,1,64.86,2.14,2.14,1.55,7.13,16.06,88.05,Google Pay,31,DRV-227,2,
ORD-100384,2025-09-24,07:44,CUST-1006,JET+ Member,Sushi Zen,Japanese,Gresham,Delivered,4,78.03,3.1,3.1,2.46,8.58,15.84,102.45,Google Pay,67,DRV-256,2,SUMMER26
ORD-100385,2025-09-25,00:39,CUST-1272,Non-Member,Olive & Vine,Mediterranean,Gresham,Cancelled by Customer,6,30.66,6.32,0.0,3.82,3.37,6.35,46.7,Apple Pay,,DRV-269,,SAVE10
ORD-100386,2025-09-25,20:14,CUST-1200,Non-Member,Tokyo Bento Box,Japanese,Tigard,Delivered,3,35.37,3.34,0.0,2.23,3.89,7.45,50.05,Apple Pay,70,DRV-251,3,
ORD-100387,2025-09-26,00:56,CUST-1066,Non-Member,Sunrise Skillet,Breakfast,Lake Oswego,Delivered,7,50.43,3.01,0.0,2.27,5.55,7.36,66.35,Credit Card,33,DRV-294,5,NEWUSER
ORD-100388,2025-09-26,11:58,CUST-1341,Non-Member,Sushi Zen,Japanese,Portland,Delivered,7,33.82,5.53,0.0,3.59,3.72,2.32,45.39,Credit Card,68,DRV-218,2,SAVE10
ORD-100389,2025-09-28,13:52,CUST-1145,JET+ Member,Mama Rosa's Pizzeria,Italian,Tigard,Delivered,5,24.3,4.39,4.39,3.28,2.67,3.59,30.56,Debit Card,23,DRV-253,2,SUMMER26
ORD-100390,2025-09-29,04:07,CUST-1289,JET+ Member,Slice of Napoli,Italian,Lake Oswego,Delivered,6,55.76,7.71,7.71,5.19,6.13,4.19,66.08,Gift Card,45,DRV-235,4,NEWUSER
ORD-100391,2025-09-29,19:04,CUST-1397,Non-Member,Pho Saigon,Vietnamese,Gresham,Delivered,1,36.85,7.24,0.0,4.48,4.05,1.45,49.59,PayPal,35,DRV-285,2,NEWUSER
ORD-100392,2025-09-30,07:18,CUST-1109,Non-Member,Stars & Stripes Diner,American,Lake Oswego,Refunded,2,59.37,6.66,0.0,4.35,6.53,4.06,76.62,Credit Card,,DRV-207,,SAVE10
ORD-100393,2025-09-30,13:27,CUST-1236,Non-Member,Slice of Napoli,Italian,Hillsboro,Delivered,7,24.39,6.33,0.0,3.79,2.68,5.47,38.87,PayPal,19,DRV-252,4,
ORD-100394,2025-09-30,21:22,CUST-1189,Non-Member,Falafel House,Mediterranean,Tigard,Delivered Late,7,15.63,3.96,0.0,3.04,1.72,3.58,24.89,Apple Pay,45,DRV-265,4,SUMMER26
ORD-100395,2025-10-01,11:43,CUST-1253,JET+ Member,Sunrise Skillet,Breakfast,Lake Oswego,Delivered,4,71.39,2.95,2.95,2.11,7.85,13.48,92.72,Credit Card,20,DRV-292,5,
ORD-100396,2025-10-02,00:47,CUST-1154,Non-Member,Stars & Stripes Diner,American,Beaverton,Delivered,3,36.75,3.96,0.0,2.27,4.04,0.23,44.98,Google Pay,29,DRV-275,1,
ORD-100397,2025-10-04,14:00,CUST-1347,JET+ Member,Lotus Thai Cafe,Thai,Beaverton,Refunded,6,59.26,2.8,2.8,1.85,6.52,13.23,79.01,Gift Card,,DRV-201,,FREEDEL
ORD-100398,2025-10-04,19:44,CUST-1305,JET+ Member,Falafel House,Mediterranean,Hillsboro,Refunded,1,31.75,4.18,4.18,2.63,3.49,1.25,36.49,Credit Card,,DRV-293,,FREEDEL
ORD-100399,2025-10-05,07:18,CUST-1354,JET+ Member,Curry Corner,Indian,Hillsboro,Cancelled by Customer,1,49.88,3.89,3.89,2.89,5.49,8.25,63.62,Apple Pay,,DRV-273,,SAVE10
ORD-100400,2025-10-05,13:12,CUST-1037,Non-Member,Wok This Way,Asian Fusion,Portland,Delivered,2,37.4,7.7,0.0,5.42,4.11,3.57,52.78,Gift Card,20,DRV-260,3,NEWUSER
ORD-100401,2025-10-07,01:29,CUST-1184,JET+ Member,Sunrise Skillet,Breakfast,Tigard,Delivered,2,18.31,4.56,4.56,2.7,2.01,1.59,21.91,Google Pay,63,DRV-226,3,FREEDEL
ORD-100402,2025-10-07,15:04,CUST-1276,JET+ Member,Sunrise Skillet,Breakfast,Portland,Delivered,5,23.93,6.0,6.0,3.87,2.63,3.7,30.26,Apple Pay,20,DRV-246,5,NEWUSER
ORD-100403,2025-10-08,09:57,CUST-1340,JET+ Member,Pho Saigon,Vietnamese,Hillsboro,Delivered,7,79.01,4.43,4.43,2.8,8.69,1.71,89.41,Gift Card,54,DRV-235,4,
ORD-100404,2025-10-08,11:18,CUST-1216,JET+ Member,Bao Down,Chinese,Tigard,Delivered Late,6,83.39,4.46,4.46,3.34,9.17,1.77,94.33,Debit Card,49,DRV-226,1,
ORD-100405,2025-10-09,00:37,CUST-1180,JET+ Member,Noodle & Co Express,Asian Fusion,Tigard,Delivered,2,42.42,7.21,7.21,5.56,4.67,1.14,48.23,Debit Card,50,DRV-228,4,
ORD-100406,2025-10-10,02:58,CUST-1078,JET+ Member,Burger Barn,American,Hillsboro,Delivered,1,58.51,3.73,3.73,2.16,6.44,2.27,67.22,Debit Card,27,DRV-247,2,
ORD-100407,2025-10-11,14:53,CUST-1287,JET+ Member,Fresh Roots Salads,Healthy,Lake Oswego,Delivered,2,31.22,7.12,7.12,3.95,3.43,1.53,36.18,Gift Card,63,DRV-234,1,
ORD-100408,2025-10-11,21:08,CUST-1342,Non-Member,Trattoria Bella,Italian,Tigard,Cancelled by Restaurant,1,34.17,4.52,0.0,2.69,3.76,3.59,46.04,Debit Card,,DRV-241,,
ORD-100409,2025-10-12,04:58,CUST-1038,Non-Member,Burger Barn,American,Beaverton,Delivered,6,58.73,5.66,0.0,4.03,6.46,11.35,82.2,Credit Card,36,DRV-291,4,
ORD-100410,2025-10-14,03:05,CUST-1279,Non-Member,Tokyo Bento Box,Japanese,Hillsboro,Delivered,1,28.17,3.94,0.0,2.19,3.1,1.08,36.29,Debit Card,50,DRV-265,4,SUMMER26
ORD-100411,2025-10-15,12:14,CUST-1251,Non-Member,Golden Dragon,Chinese,Gresham,Delivered,7,18.6,4.98,0.0,2.94,2.05,2.01,27.64,Debit Card,26,DRV-257,4,SUMMER26
ORD-100412,2025-10-16,13:44,CUST-1012,Non-Member,Sushi Zen,Japanese,Lake Oswego,Cancelled by Customer,1,55.48,4.49,0.0,2.88,6.1,11.36,77.43,Credit Card,,DRV-284,,NEWUSER
ORD-100413,2025-10-17,13:52,CUST-1343,Non-Member,Bangkok Street Eats,Thai,Lake Oswego,Cancelled by Restaurant,6,72.06,4.65,0.0,2.82,7.93,9.99,94.63,Google Pay,,DRV-227,,
ORD-100414,2025-10-17,22:34,CUST-1125,JET+ Member,Tokyo Bento Box,Japanese,Portland,Delivered,2,69.9,2.92,2.92,2.01,7.69,14.22,91.81,Debit Card,27,DRV-210,3,NEWUSER
ORD-100415,2025-10-18,01:50,CUST-1357,Non-Member,Lotus Thai Cafe,Thai,Lake Oswego,Delivered Late,2,84.02,5.9,0.0,4.28,9.24,6.76,105.92,Gift Card,66,DRV-271,5,
ORD-100416,2025-10-18,03:08,CUST-1028,Non-Member,Smoky Joe's BBQ,BBQ,Beaverton,Delivered,6,22.06,3.82,0.0,2.63,2.43,0.53,28.84,Google Pay,66,DRV-261,5,FREEDEL
ORD-100417,2025-10-18,19:08,CUST-1141,JET+ Member,Pancake Palace,Breakfast,Tigard,Delivered,6,21.04,3.11,3.11,1.97,2.31,0.37,23.72,Apple Pay,21,DRV-291,5,
ORD-100418,2025-10-18,19:56,CUST-1366,Non-Member,El Pollo Feliz,Mexican,Portland,Delivered,3,53.42,4.37,0.0,2.89,5.88,0.84,64.51,Gift Card,73,DRV-231,4,SAVE10
ORD-100419,2025-10-20,12:16,CUST-1060,Non-Member,Pitmaster's Porch,BBQ,Gresham,Delivered,7,72.64,2.3,0.0,1.54,7.99,16.1,99.03,Apple Pay,55,DRV-268,3,SUMMER26
ORD-100420,2025-10-21,14:06,CUST-1384,JET+ Member,Fresh Roots Salads,Healthy,Gresham,Delivered,4,39.08,4.54,4.54,3.42,4.3,4.94,48.32,Apple Pay,59,DRV-245,5,FREEDEL
ORD-100421,2025-10-21,16:59,CUST-1243,JET+ Member,Slice of Napoli,Italian,Beaverton,Delivered,6,24.57,5.25,5.25,3.89,2.7,3.2,30.47,Credit Card,67,DRV-210,4,FREEDEL
ORD-100422,2025-10-22,06:47,CUST-1136,Non-Member,Banh Mi Bros,Vietnamese,Tigard,Delivered,5,31.19,5.48,0.0,4.38,3.43,7.72,47.82,Apple Pay,48,DRV-272,1,
ORD-100423,2025-10-24,19:22,CUST-1136,Non-Member,Banh Mi Bros,Vietnamese,Lake Oswego,Delivered Late,7,33.06,3.07,0.0,2.36,3.64,5.87,45.64,Google Pay,50,DRV-251,4,FREEDEL
ORD-100424,2025-10-25,11:16,CUST-1218,Non-Member,La Taqueria,Mexican,Portland,Cancelled by Customer,5,73.98,3.34,0.0,1.86,8.14,0.71,86.17,Apple Pay,,DRV-257,,SAVE10
ORD-100425,2025-10-26,03:13,CUST-1004,JET+ Member,Stars & Stripes Diner,American,Lake Oswego,Delivered,4,57.71,2.71,2.71,1.53,6.35,2.26,66.32,Credit Card,64,DRV-274,4,SUMMER26
ORD-100426,2025-10-27,04:50,CUST-1100,Non-Member,Smoky Joe's BBQ,BBQ,Tigard,Delivered,3,84.33,2.06,0.0,1.42,9.28,10.8,106.47,Google Pay,64,DRV-266,4,
ORD-100427,2025-10-27,09:31,CUST-1286,Non-Member,Golden Dragon,Chinese,Tigard,Cancelled by Restaurant,5,78.77,6.27,0.0,4.18,8.66,19.19,112.89,Google Pay,,DRV-298,,SUMMER26
ORD-100428,2025-10-28,20:24,CUST-1112,Non-Member,Golden Dragon,Chinese,Gresham,Delivered,6,67.91,6.45,0.0,3.95,7.47,2.73,84.56,Debit Card,38,DRV-233,4,SUMMER26
ORD-100429,2025-10-29,05:23,CUST-1190,Non-Member,Burger Barn,American,Lake Oswego,Delivered,4,27.89,5.52,0.0,3.47,3.07,0.25,36.73,Google Pay,41,DRV-214,5,SAVE10
ORD-100430,2025-10-30,11:25,CUST-1151,Non-Member,Sunrise Skillet,Breakfast,Beaverton,Delivered,6,39.81,5.03,0.0,3.31,4.38,1.08,50.3,Credit Card,26,DRV-296,4,
ORD-100431,2025-10-31,06:27,CUST-1237,Non-Member,Sushi Zen,Japanese,Hillsboro,Delivered,2,28.53,6.9,0.0,4.26,3.14,5.53,44.1,PayPal,36,DRV-270,3,NEWUSER
ORD-100432,2025-11-01,10:51,CUST-1263,Non-Member,Banh Mi Bros,Vietnamese,Portland,Delivered,3,40.1,2.01,0.0,1.44,4.41,0.54,47.06,Google Pay,67,DRV-202,1,SUMMER26
ORD-100433,2025-11-02,02:48,CUST-1055,Non-Member,Ramen Republic,Japanese,Tigard,Cancelled by Restaurant,5,20.36,6.0,0.0,4.01,2.24,2.88,31.48,Gift Card,,DRV-263,,
ORD-100434,2025-11-02,12:49,CUST-1051,Non-Member,Pancake Palace,Breakfast,Gresham,Delivered Late,6,81.26,7.86,0.0,6.08,8.94,2.7,100.76,Apple Pay,68,DRV-210,4,
ORD-100435,2025-11-02,21:52,CUST-1352,Non-Member,Smoky Joe's BBQ,BBQ,Gresham,Refunded,3,27.31,2.54,0.0,1.95,3.0,2.02,34.87,Debit Card,,DRV-295,,SAVE10
ORD-100436,2025-11-03,23:20,CUST-1326,Non-Member,Stars & Stripes Diner,American,Tigard,Delivered Late,3,84.93,4.46,0.0,2.46,9.34,20.23,118.96,Google Pay,19,DRV-235,4,NEWUSER
ORD-100437,2025-11-04,00:17,CUST-1122,Non-Member,Slice of Napoli,Italian,Hillsboro,Delivered,1,57.18,6.55,0.0,3.81,6.29,11.16,81.18,Gift Card,71,DRV-272,5,FREEDEL
ORD-100438,2025-11-04,13:38,CUST-1322,Non-Member,Lucky Panda Wok,Chinese,Beaverton,Delivered,6,44.64,5.3,0.0,3.46,4.91,6.17,61.02,Credit Card,42,DRV-242,1,
ORD-100439,2025-11-05,06:41,CUST-1267,Non-Member,Bao Down,Chinese,Lake Oswego,Cancelled by Customer,4,29.72,5.15,0.0,3.12,3.27,0.28,38.42,Google Pay,,DRV-236,,SUMMER26
ORD-100440,2025-11-05,10:53,CUST-1008,Non-Member,Taj Spice Kitchen,Indian,Tigard,Delivered Late,5,72.32,7.37,0.0,4.31,7.96,10.02,97.67,Apple Pay,24,DRV-267,4,SAVE10
ORD-100441,2025-11-07,12:59,CUST-1099,Non-Member,Pitmaster's Porch,BBQ,Gresham,Delivered,3,17.45,6.06,0.0,4.42,1.92,2.28,27.71,Credit Card,63,DRV-241,5,
ORD-100442,2025-11-08,14:11,CUST-1111,JET+ Member,La Taqueria,Mexican,Lake Oswego,Delivered,2,34.24,4.56,4.56,3.2,3.77,5.43,43.44,Google Pay,41,DRV-240,4,SAVE10
ORD-100443,2025-11-09,11:46,CUST-1298,Non-Member,Noodle & Co Express,Asian Fusion,Beaverton,Delivered,1,37.16,5.33,0.0,3.33,4.09,1.58,48.16,Credit Card,29,DRV-262,2,
ORD-100444,2025-11-11,12:02,CUST-1079,Non-Member,Banh Mi Bros,Vietnamese,Beaverton,Delivered,7,68.81,7.15,0.0,4.37,7.57,11.49,95.02,PayPal,25,DRV-227,4,
ORD-100445,2025-11-11,18:38,CUST-1071,Non-Member,Smoky Joe's BBQ,BBQ,Gresham,Delivered,3,24.98,6.38,0.0,5.04,2.75,1.89,36.0,Credit Card,74,DRV-294,5,NEWUSER
ORD-100446,2025-11-14,04:15,CUST-1375,Non-Member,Burger Barn,American,Gresham,Delivered,7,58.62,7.39,0.0,4.27,6.45,9.13,81.59,Credit Card,66,DRV-233,3,
ORD-100447,2025-11-14,05:42,CUST-1360,Non-Member,Olive & Vine,Mediterranean,Gresham,Delivered,2,76.06,7.75,0.0,4.7,8.37,17.72,109.9,Apple Pay,50,DRV-242,2,NEWUSER
ORD-100448,2025-11-15,22:45,CUST-1071,Non-Member,Ramen Republic,Japanese,Tigard,Delivered,6,80.73,2.71,0.0,2.1,8.88,2.03,94.35,Gift Card,33,DRV-261,4,NEWUSER
ORD-100449,2025-11-16,08:15,CUST-1049,Non-Member,Tokyo Bento Box,Japanese,Tigard,Cancelled by Customer,1,65.61,6.03,0.0,3.82,7.22,13.55,92.41,Debit Card,,DRV-221,,
ORD-100450,2025-11-17,04:26,CUST-1107,Non-Member,Sushi Zen,Japanese,Tigard,Delivered,2,52.34,3.43,0.0,2.22,5.76,8.58,70.11,PayPal,65,DRV-269,5,
ORD-100451,2025-11-18,03:40,CUST-1331,JET+ Member,Lotus Thai Cafe,Thai,Portland,Delivered,5,63.87,2.15,2.15,1.21,7.03,9.61,80.51,Debit Card,45,DRV-226,5,
ORD-100452,2025-11-18,04:03,CUST-1126,JET+ Member,Bangkok Street Eats,Thai,Lake Oswego,Delivered,4,54.75,6.68,6.68,4.3,6.02,0.17,60.94,Apple Pay,47,DRV-200,4,
ORD-100453,2025-11-18,21:37,CUST-1335,JET+ Member,Mama Rosa's Pizzeria,Italian,Tigard,Delivered,1,16.92,7.58,7.58,4.4,1.86,0.84,19.62,PayPal,61,DRV-215,2,SUMMER26
ORD-100454,2025-11-23,13:07,CUST-1383,Non-Member,Ramen Republic,Japanese,Portland,Delivered Late,6,84.67,6.62,0.0,4.16,9.31,14.56,115.16,Debit Card,58,DRV-238,5,
ORD-100455,2025-11-23,13:55,CUST-1088,Non-Member,Pancake Palace,Breakfast,Gresham,Delivered,7,42.42,3.92,0.0,2.89,4.67,8.5,59.51,Credit Card,46,DRV-226,1,NEWUSER
ORD-100456,2025-11-23,23:22,CUST-1022,JET+ Member,Curry Corner,Indian,Gresham,Delivered,4,61.58,2.31,2.31,1.82,6.77,15.1,83.45,Credit Card,60,DRV-224,4,FREEDEL
ORD-100457,2025-11-23,23:33,CUST-1155,JET+ Member,Wok This Way,Asian Fusion,Gresham,Delivered,3,48.38,5.34,5.34,3.19,5.32,1.78,55.48,Apple Pay,56,DRV-207,5,SUMMER26
ORD-100458,2025-11-25,04:21,CUST-1095,JET+ Member,Trattoria Bella,Italian,Beaverton,Refunded,2,66.54,2.77,2.77,2.08,7.32,15.59,89.45,Google Pay,,DRV-271,,
ORD-100459,2025-11-25,22:16,CUST-1261,JET+ Member,Trattoria Bella,Italian,Portland,Delivered,3,36.75,5.92,5.92,3.4,4.04,8.73,49.52,Google Pay,60,DRV-287,5,SAVE10
ORD-100460,2025-11-26,08:49,CUST-1057,Non-Member,The Green Bowl,Healthy,Portland,Delivered,4,76.17,2.57,0.0,1.51,8.38,10.17,97.29,PayPal,21,DRV-205,1,SUMMER26
ORD-100461,2025-11-26,23:21,CUST-1373,JET+ Member,La Taqueria,Mexican,Portland,Delivered,5,78.27,7.94,7.94,4.63,8.61,15.58,102.46,Google Pay,63,DRV-276,5,SUMMER26
ORD-100462,2025-11-28,05:11,CUST-1323,JET+ Member,Falafel House,Mediterranean,Hillsboro,Delivered,1,39.04,3.9,3.9,2.18,4.29,6.06,49.39,Apple Pay,53,DRV-216,5,FREEDEL
ORD-100463,2025-11-28,09:35,CUST-1309,JET+ Member,Banh Mi Bros,Vietnamese,Portland,Delivered Late,3,79.11,6.57,6.57,4.33,8.7,5.41,93.22,Google Pay,46,DRV-232,4,
ORD-100464,2025-11-28,11:02,CUST-1313,JET+ Member,Smoky Joe's BBQ,BBQ,Beaverton,Cancelled by Customer,4,70.04,7.67,7.67,4.7,7.7,10.33,88.07,Google Pay,,DRV-261,,
ORD-100465,2025-11-28,23:41,CUST-1040,JET+ Member,Golden Dragon,Chinese,Gresham,Delivered Late,3,34.54,5.38,5.38,3.02,3.8,0.68,39.02,Apple Pay,57,DRV-207,2,SUMMER26
ORD-100466,2025-11-29,08:47,CUST-1261,JET+ Member,Sushi Zen,Japanese,Gresham,Cancelled by Customer,3,60.21,5.16,5.16,3.27,6.62,2.24,69.07,Gift Card,,DRV-204,,
ORD-100467,2025-11-30,10:05,CUST-1072,JET+ Member,Burger Barn,American,Portland,Delivered,2,81.56,3.74,3.74,2.54,8.97,5.22,95.75,PayPal,71,DRV-253,4,
ORD-100468,2025-12-01,20:38,CUST-1308,Non-Member,Mama Rosa's Pizzeria,Italian,Lake Oswego,Delivered,7,37.57,2.06,0.0,1.2,4.13,5.2,48.96,PayPal,37,DRV-201,4,
ORD-100469,2025-12-01,22:45,CUST-1162,JET+ Member,El Pollo Feliz,Mexican,Gresham,Cancelled by Customer,3,59.39,5.43,5.43,3.2,6.53,6.69,72.61,Debit Card,,DRV-227,,
ORD-100470,2025-12-03,06:56,CUST-1081,Non-Member,The Green Bowl,Healthy,Gresham,Delivered,2,44.09,6.63,0.0,4.73,4.85,7.74,63.31,Credit Card,40,DRV-261,5,SUMMER26
ORD-100471,2025-12-05,08:27,CUST-1132,Non-Member,Bangkok Street Eats,Thai,Hillsboro,Delivered,3,75.51,4.91,0.0,2.98,8.31,5.45,94.18,PayPal,25,DRV-291,4,
ORD-100472,2025-12-06,07:26,CUST-1289,Non-Member,La Taqueria,Mexican,Hillsboro,Delivered,4,18.4,7.96,0.0,6.36,2.02,2.14,30.52,Gift Card,67,DRV-224,5,
ORD-100473,2025-12-06,07:44,CUST-1172,JET+ Member,Trattoria Bella,Italian,Lake Oswego,Delivered,1,46.98,7.05,7.05,5.21,5.17,5.13,57.28,Google Pay,29,DRV-231,5,FREEDEL
ORD-100474,2025-12-07,05:18,CUST-1192,JET+ Member,The Green Bowl,Healthy,Lake Oswego,Delivered,3,42.67,4.29,4.29,3.36,4.69,1.59,48.95,Credit Card,74,DRV-266,5,
ORD-100475,2025-12-07,18:59,CUST-1383,Non-Member,Noodle & Co Express,Asian Fusion,Beaverton,Delivered,3,14.95,6.22,0.0,3.89,1.64,3.37,26.18,Apple Pay,20,DRV-293,2,SUMMER26
ORD-100476,2025-12-07,23:55,CUST-1042,JET+ Member,Smoky Joe's BBQ,BBQ,Portland,Delivered,2,28.48,7.03,7.03,4.56,3.13,2.81,34.42,Debit Card,32,DRV-249,5,SAVE10
ORD-100477,2025-12-08,21:48,CUST-1251,Non-Member,Stars & Stripes Diner,American,Tigard,Delivered,3,13.69,7.87,0.0,5.07,1.51,2.46,25.53,Credit Card,68,DRV-262,4,SAVE10
ORD-100478,2025-12-09,01:15,CUST-1363,Non-Member,The Griddle House,American,Beaverton,Delivered,1,22.44,6.65,0.0,3.99,2.47,5.11,36.67,Credit Card,55,DRV-200,4,
ORD-100479,2025-12-10,22:11,CUST-1290,JET+ Member,Sushi Zen,Japanese,Portland,Cancelled by Customer,7,46.2,2.18,2.18,1.72,5.08,1.71,52.99,Gift Card,,DRV-238,,SUMMER26
ORD-100480,2025-12-11,18:31,CUST-1228,Non-Member,Lucky Panda Wok,Chinese,Lake Oswego,Delivered,4,68.35,4.26,0.0,3.23,7.52,3.64,83.77,PayPal,18,DRV-236,4,
ORD-100481,2025-12-12,00:23,CUST-1342,JET+ Member,Pitmaster's Porch,BBQ,Beaverton,Delivered,2,40.46,5.17,5.17,4.11,4.45,1.89,46.8,Google Pay,35,DRV-203,1,
ORD-100482,2025-12-13,00:33,CUST-1142,Non-Member,Falafel House,Mediterranean,Gresham,Cancelled by Restaurant,4,80.61,7.76,0.0,5.59,8.87,16.48,113.72,Gift Card,,DRV-249,,SUMMER26
ORD-100483,2025-12-13,12:51,CUST-1286,Non-Member,Falafel House,Mediterranean,Tigard,Refunded,7,64.32,7.69,0.0,5.32,7.08,4.74,83.83,Debit Card,,DRV-261,,
ORD-100484,2025-12-14,10:48,CUST-1080,Non-Member,Curry Corner,Indian,Hillsboro,Delivered,2,40.05,2.87,0.0,1.98,4.41,7.3,54.63,Google Pay,38,DRV-216,5,
ORD-100485,2025-12-14,18:11,CUST-1114,JET+ Member,Tokyo Bento Box,Japanese,Hillsboro,Delivered,3,45.07,7.13,7.13,5.22,4.96,5.31,55.34,Debit Card,31,DRV-272,1,FREEDEL
ORD-100486,2025-12-14,18:51,CUST-1287,Non-Member,Pho Saigon,Vietnamese,Portland,Delivered,7,40.92,6.06,0.0,4.43,4.5,5.8,57.28,Apple Pay,61,DRV-214,3,SUMMER26
ORD-100487,2025-12-15,11:30,CUST-1343,JET+ Member,Golden Dragon,Chinese,Lake Oswego,Cancelled by Customer,7,80.1,3.21,3.21,2.19,8.81,16.68,105.59,Debit Card,,DRV-243,,SUMMER26
ORD-100488,2025-12-15,13:34,CUST-1164,Non-Member,Burger Barn,American,Hillsboro,Delivered,4,24.26,6.43,0.0,4.8,2.67,0.83,34.19,Gift Card,40,DRV-289,4,FREEDEL
ORD-100489,2025-12-15,17:27,CUST-1383,JET+ Member,Smoky Joe's BBQ,BBQ,Portland,Delivered,4,47.21,6.69,6.69,3.82,5.19,5.74,58.14,Gift Card,45,DRV-293,5,SAVE10
ORD-100490,2025-12-16,07:53,CUST-1356,JET+ Member,El Pollo Feliz,Mexican,Portland,Delivered,7,51.48,3.7,3.7,2.86,5.66,3.03,60.17,Google Pay,36,DRV-230,5,SAVE10
ORD-100491,2025-12-16,23:09,CUST-1069,Non-Member,La Taqueria,Mexican,Tigard,Delivered,5,48.17,4.13,0.0,2.85,5.3,5.79,63.39,Apple Pay,56,DRV-286,3,SUMMER26
ORD-100492,2025-12-17,00:46,CUST-1338,Non-Member,Noodle & Co Express,Asian Fusion,Portland,Delivered,3,29.25,3.69,0.0,2.42,3.22,2.03,38.19,Gift Card,38,DRV-244,4,
ORD-100493,2025-12-17,11:53,CUST-1082,JET+ Member,Bangkok Street Eats,Thai,Hillsboro,Delivered,1,35.64,4.87,4.87,3.87,3.92,4.23,43.79,PayPal,25,DRV-272,5,SUMMER26
ORD-100494,2025-12-19,08:20,CUST-1386,JET+ Member,Bangkok Street Eats,Thai,Beaverton,Delivered,4,67.21,4.97,4.97,3.33,7.39,0.44,75.04,Google Pay,71,DRV-231,2,FREEDEL
ORD-100495,2025-12-19,21:31,CUST-1159,JET+ Member,Trattoria Bella,Italian,Gresham,Delivered Late,2,31.82,6.64,6.64,4.75,3.5,0.92,36.24,Gift Card,34,DRV-220,3,FREEDEL
ORD-100496,2025-12-20,01:20,CUST-1171,JET+ Member,Sunrise Skillet,Breakfast,Gresham,Delivered,3,31.22,4.5,4.5,2.89,3.43,4.07,38.72,Credit Card,44,DRV-269,3,FREEDEL
ORD-100497,2025-12-20,07:14,CUST-1305,Non-Member,Pancake Palace,Breakfast,Beaverton,Refunded,6,73.63,7.36,0.0,4.85,8.1,14.12,103.21,Google Pay,,DRV-230,,
ORD-100498,2025-12-22,16:25,CUST-1064,JET+ Member,Burger Barn,American,Gresham,Cancelled by Customer,2,73.9,2.06,2.06,1.36,8.13,8.72,90.75,PayPal,,DRV-258,,
ORD-100499,2025-12-22,18:21,CUST-1294,JET+ Member,Stars & Stripes Diner,American,Lake Oswego,Delivered,7,55.15,6.07,6.07,3.94,6.07,4.38,65.6,Gift Card,46,DRV-279,2,
ORD-100500,2025-12-23,10:04,CUST-1378,Non-Member,Burger Barn,American,Beaverton,Delivered,6,31.4,5.01,0.0,2.87,3.45,3.33,43.19,PayPal,71,DRV-250,2,
ORD-100501,2025-12-23,12:45,CUST-1393,JET+ Member,El Pollo Feliz,Mexican,Tigard,Delivered,2,52.41,5.35,5.35,3.35,5.77,0.4,58.58,Gift Card,42,DRV-227,4,FREEDEL
ORD-100502,2025-12-23,13:15,CUST-1278,JET+ Member,Fresh Roots Salads,Healthy,Lake Oswego,Delivered,5,60.61,6.97,6.97,4.32,6.67,5.15,72.43,Google Pay,20,DRV-286,4,
ORD-100503,2025-12-24,22:48,CUST-1297,Non-Member,Lotus Thai Cafe,Thai,Lake Oswego,Delivered,1,63.83,6.29,0.0,4.84,7.02,9.79,86.93,Google Pay,33,DRV-271,3,
ORD-100504,2025-12-25,13:51,CUST-1109,Non-Member,Bao Down,Chinese,Hillsboro,Delivered,4,42.12,4.24,0.0,2.78,4.63,6.86,57.85,Gift Card,67,DRV-253,5,FREEDEL
ORD-100505,2025-12-26,09:43,CUST-1076,JET+ Member,Wok This Way,Asian Fusion,Lake Oswego,Delivered Late,4,76.57,6.57,6.57,4.01,8.42,2.89,87.88,Gift Card,36,DRV-239,5,NEWUSER
ORD-100506,2025-12-27,09:32,CUST-1203,Non-Member,Banh Mi Bros,Vietnamese,Lake Oswego,Delivered,3,34.79,7.81,0.0,5.73,3.83,3.21,49.64,Google Pay,27,DRV-221,5,FREEDEL
ORD-100507,2025-12-28,10:03,CUST-1388,Non-Member,The Griddle House,American,Tigard,Delivered,3,30.05,3.49,0.0,2.04,3.31,6.46,43.31,Credit Card,30,DRV-250,4,NEWUSER
ORD-100508,2025-12-28,12:18,CUST-1215,Non-Member,Golden Dragon,Chinese,Tigard,Delivered,5,30.05,5.33,0.0,3.33,3.31,2.48,41.17,PayPal,71,DRV-290,5,
ORD-100509,2025-12-28,13:13,CUST-1250,JET+ Member,Slice of Napoli,Italian,Portland,Delivered,4,49.99,6.78,6.78,4.17,5.5,10.24,65.73,PayPal,18,DRV-261,4,
ORD-100510,2025-12-29,00:23,CUST-1098,Non-Member,Taj Spice Kitchen,Indian,Tigard,Cancelled by Customer,1,26.52,3.34,0.0,2.38,2.92,2.17,34.95,Gift Card,,DRV-289,,SAVE10
