id,order_id,product_id,quantity,unit_price,discount_pct,created_at
3999,2272,99,1,396.99,5.0,2025-08-06 20:10:00
4000,2273,31,1,116.15,0.0,2025-02-25 04:45:00
4001,2274,23,2,307.17,0.0,2024-04-05 11:38:00
4002,2274,36,1,70.95,0.0,2024-04-05 11:38:00
4003,2275,60,1,252.79,5.0,2025-02-24 15:23:00
4004,2275,90,1,224.17,0.0,2025-02-24 15:23:00
4005,2275,89,1,95.93,0.0,2025-02-24 15:23:00
4006,2275,38,1,290.33,0.0,2025-02-24 15:23:00
4007,2276,110,1,65.55,0.0,2025-04-16 17:55:00
4008,2277,28,1,166.37,0.0,2025-04-12 19:17:00
4009,2278,46,1,51.61,0.0,2025-03-15 22:16:00
4010,2278,68,1,370.42,0.0,2025-03-15 22:16:00
4011,2279,91,1,151.51,5.0,2024-05-08 02:32:00
4012,2280,104,1,266.36,0.0,2024-10-02 06:00:00
4013,2280,14,1,83.96,10.0,2024-10-02 06:00:00
4014,2281,59,1,289.19,0.0,2024-04-02 16:00:00
4015,2281,93,2,130.27,0.0,2024-04-02 16:00:00
4016,2282,7,1,269.58,0.0,2024-12-08 04:34:00
4017,2283,76,1,230.83,0.0,2025-06-01 15:38:00
4018,2284,64,1,200.13,0.0,2025-01-02 23:20:00
4019,2284,52,1,112.54,0.0,2025-01-02 23:20:00
4020,2285,6,2,94.63,10.0,2025-02-07 23:23:00
4021,2285,110,1,65.55,0.0,2025-02-07 23:23:00
4022,2285,10,3,333.74,0.0,2025-02-07 23:23:00
4023,2285,118,2,57.07,0.0,2025-02-07 23:23:00
4024,2286,64,2,200.13,0.0,2024-09-16 18:25:00
4025,2286,42,3,181.23,0.0,2024-09-16 18:25:00
4026,2287,65,2,135.3,0.0,2024-05-17 23:31:00
4027,2288,93,2,130.27,0.0,2025-03-07 23:22:00
4028,2288,115,1,388.87,0.0,2025-03-07 23:22:00
4029,2289,27,2,177.5,10.0,2024-01-14 00:58:00
4030,2289,104,1,266.36,0.0,2024-01-14 00:58:00
4031,2289,14,1,83.96,10.0,2024-01-14 00:58:00
4032,2290,71,1,14.01,0.0,2024-11-17 14:39:00
4033,2291,119,1,272.68,10.0,2024-02-23 17:01:00
4034,2291,89,1,95.93,0.0,2024-02-23 17:01:00
4035,2292,90,1,224.17,0.0,2025-03-14 16:37:00
4036,2293,106,3,299.98,5.0,2024-01-30 20:12:00
4037,2293,16,3,267.62,0.0,2024-01-30 20:12:00
4038,2294,118,1,57.07,0.0,2024-03-24 12:29:00
4039,2294,80,1,13.54,5.0,2024-03-24 12:29:00
4040,2294,51,1,288.17,0.0,2024-03-24 12:29:00
4041,2295,18,2,186.27,0.0,2024-03-06 09:28:00
4042,2295,10,1,333.74,0.0,2024-03-06 09:28:00
4043,2296,16,2,267.62,0.0,2025-04-25 23:27:00
4044,2297,74,1,197.23,15.0,2024-02-01 12:25:00
4045,2297,70,1,238.41,0.0,2024-02-01 12:25:00
4046,2298,68,1,370.42,0.0,2024-10-30 11:11:00
4047,2299,76,1,230.83,0.0,2025-05-29 16:23:00
4048,2299,53,1,43.07,10.0,2025-05-29 16:23:00
4049,2299,105,2,152.59,5.0,2025-05-29 16:23:00
4050,2300,78,1,135.97,0.0,2024-08-29 22:01:00
4051,2300,19,1,229.65,15.0,2024-08-29 22:01:00
4052,2300,58,1,304.62,0.0,2024-08-29 22:01:00
4053,2301,10,1,333.74,10.0,2024-11-13 00:29:00
4054,2302,90,2,224.17,0.0,2025-04-02 15:35:00
4055,2302,94,1,119.91,0.0,2025-04-02 15:35:00
4056,2302,67,1,237.12,0.0,2025-04-02 15:35:00
4057,2303,6,2,94.63,15.0,2024-06-17 03:39:00
4058,2303,81,1,331.39,10.0,2024-06-17 03:39:00
4059,2303,102,1,209.95,0.0,2024-06-17 03:39:00
4060,2304,51,1,288.17,0.0,2024-11-21 09:11:00
4061,2305,96,1,374.74,0.0,2024-09-04 10:54:00
4062,2305,89,1,95.93,0.0,2024-09-04 10:54:00
4063,2305,96,1,374.74,0.0,2024-09-04 10:54:00
4064,2305,100,2,300.7,0.0,2024-09-04 10:54:00
4065,2306,25,2,225.89,0.0,2024-05-11 01:08:00
4066,2306,8,1,333.91,0.0,2024-05-11 01:08:00
4067,2306,27,1,177.5,10.0,2024-05-11 01:08:00
4068,2307,78,1,135.97,0.0,2025-02-02 02:51:00
4069,2308,4,1,79.84,0.0,2024-10-23 05:27:00
4070,2308,88,1,366.82,0.0,2024-10-23 05:27:00
4071,2308,42,3,181.23,0.0,2024-10-23 05:27:00
4072,2309,23,2,307.17,0.0,2024-10-08 21:57:00
4073,2310,44,1,253.96,5.0,2024-10-25 19:13:00
4074,2311,66,1,45.84,0.0,2024-02-28 01:37:00
4075,2311,56,1,233.79,0.0,2024-02-28 01:37:00
4076,2311,63,1,169.24,10.0,2024-02-28 01:37:00
4077,2312,98,1,176.86,0.0,2024-09-13 02:50:00
4078,2313,80,1,13.54,0.0,2025-08-12 15:01:00
4079,2313,68,2,370.42,0.0,2025-08-12 15:01:00
4080,2313,38,2,290.33,0.0,2025-08-12 15:01:00
4081,2314,31,1,116.15,0.0,2024-04-18 04:47:00
4082,2315,102,1,209.95,5.0,2024-11-03 02:15:00
4083,2315,58,2,304.62,10.0,2024-11-03 02:15:00
4084,2316,31,1,116.15,0.0,2025-07-25 08:36:00
4085,2317,71,2,14.01,0.0,2024-04-16 19:11:00
4086,2317,68,1,370.42,0.0,2024-04-16 19:11:00
4087,2318,30,1,28.03,0.0,2024-05-04 07:21:00
4088,2319,16,1,267.62,0.0,2024-12-20 22:59:00
4089,2319,86,1,292.16,0.0,2024-12-20 22:59:00
4090,2320,3,1,151.33,0.0,2025-02-01 22:28:00
4091,2320,7,1,269.58,0.0,2025-02-01 22:28:00
4092,2321,75,2,198.83,0.0,2024-02-28 21:26:00
4093,2321,103,1,129.79,0.0,2024-02-28 21:26:00
4094,2321,74,1,197.23,0.0,2024-02-28 21:26:00
4095,2321,3,2,151.33,10.0,2024-02-28 21:26:00
4096,2322,33,1,225.03,0.0,2024-03-25 10:42:00
4097,2323,97,1,70.02,0.0,2024-08-13 20:11:00
4098,2324,81,1,331.39,10.0,2024-02-15 11:02:00
4099,2324,80,1,13.54,0.0,2024-02-15 11:02:00
4100,2325,100,1,300.7,0.0,2025-05-11 11:04:00
4101,2326,83,1,223.84,0.0,2024-05-14 19:01:00
4102,2326,77,2,192.03,0.0,2024-05-14 19:01:00
4103,2326,87,1,308.62,0.0,2024-05-14 19:01:00
4104,2327,59,1,289.19,5.0,2024-08-28 17:39:00
4105,2327,67,1,237.12,0.0,2024-08-28 17:39:00
4106,2327,69,2,234.52,0.0,2024-08-28 17:39:00
4107,2327,75,1,198.83,0.0,2024-08-28 17:39:00
4108,2328,32,1,266.46,15.0,2024-05-08 04:44:00
4109,2328,73,1,314.18,0.0,2024-05-08 04:44:00
4110,2328,3,2,151.33,0.0,2024-05-08 04:44:00
4111,2328,114,1,312.07,0.0,2024-05-08 04:44:00
4112,2329,110,1,65.55,0.0,2024-08-26 18:41:00
4113,2329,23,2,307.17,0.0,2024-08-26 18:41:00
4114,2330,108,2,100.18,0.0,2024-06-12 11:05:00
4115,2331,38,2,290.33,0.0,2024-04-28 13:46:00
4116,2331,100,3,300.7,15.0,2024-04-28 13:46:00
4117,2331,52,1,112.54,0.0,2024-04-28 13:46:00
4118,2332,8,1,333.91,15.0,2024-11-03 06:20:00
4119,2332,90,1,224.17,0.0,2024-11-03 06:20:00
4120,2332,72,1,195.51,0.0,2024-11-03 06:20:00
4121,2332,51,1,288.17,10.0,2024-11-03 06:20:00
4122,2333,54,3,185.03,10.0,2024-11-01 17:54:00
4123,2334,57,1,74.83,0.0,2025-07-20 22:59:00
4124,2335,72,3,195.51,0.0,2024-03-10 19:18:00
4125,2336,67,1,237.12,10.0,2025-05-05 18:16:00
4126,2336,42,1,181.23,5.0,2025-05-05 18:16:00
4127,2337,47,1,384.95,0.0,2025-05-13 04:56:00
4128,2337,116,3,61.84,0.0,2025-05-13 04:56:00
4129,2338,115,1,388.87,0.0,2024-10-31 14:09:00
4130,2339,105,3,152.59,0.0,2025-05-28 02:04:00
4131,2340,115,1,388.87,0.0,2025-02-26 01:20:00
4132,2340,53,2,43.07,0.0,2025-02-26 01:20:00
4133,2340,16,3,267.62,0.0,2025-02-26 01:20:00
4134,2341,73,1,314.18,0.0,2025-06-07 03:19:00
4135,2341,44,1,253.96,0.0,2025-06-07 03:19:00
4136,2341,103,2,129.79,0.0,2025-06-07 03:19:00
4137,2342,76,2,230.83,0.0,2025-05-31 21:09:00
4138,2343,19,1,229.65,0.0,2024-01-07 12:03:00
4139,2343,35,1,165.52,10.0,2024-01-07 12:03:00
4140,2344,74,1,197.23,0.0,2024-11-20 21:29:00
4141,2344,53,1,43.07,0.0,2024-11-20 21:29:00
4142,2345,28,1,166.37,0.0,2025-08-23 05:14:00
4143,2345,62,2,38.36,0.0,2025-08-23 05:14:00
4144,2345,13,1,274.59,0.0,2025-08-23 05:14:00
4145,2346,19,2,229.65,0.0,2024-08-18 06:06:00
4146,2346,104,1,266.36,0.0,2024-08-18 06:06:00
4147,2347,119,2,272.68,0.0,2024-08-16 04:50:00
4148,2347,33,2,225.03,0.0,2024-08-16 04:50:00
4149,2348,52,1,112.54,0.0,2025-05-31 06:24:00
4150,2348,31,1,116.15,0.0,2025-05-31 06:24:00
4151,2349,109,1,53.49,0.0,2024-10-01 10:04:00
4152,2349,81,2,331.39,0.0,2024-10-01 10:04:00
4153,2350,107,3,108.67,0.0,2025-08-07 11:28:00
4154,2350,62,2,38.36,0.0,2025-08-07 11:28:00
4155,2350,1,1,299.18,0.0,2025-08-07 11:28:00
4156,2351,56,1,233.79,0.0,2025-06-13 09:15:00
4157,2351,117,2,10.5,0.0,2025-06-13 09:15:00
4158,2351,9,3,281.6,0.0,2025-06-13 09:15:00
4159,2352,98,1,176.86,0.0,2024-09-17 11:09:00
4160,2353,11,1,322.88,0.0,2024-11-17 20:59:00
4161,2354,43,2,155.5,0.0,2025-07-06 08:27:00
4162,2354,106,2,299.98,0.0,2025-07-06 08:27:00
4163,2354,7,3,269.58,0.0,2025-07-06 08:27:00
4164,2355,8,1,333.91,10.0,2025-06-19 15:58:00
4165,2356,38,1,290.33,15.0,2025-08-05 12:29:00
4166,2357,95,1,208.45,5.0,2025-07-10 18:37:00
4167,2358,100,1,300.7,0.0,2025-07-14 09:25:00
4168,2359,26,2,17.17,0.0,2025-06-23 11:20:00
4169,2359,57,1,74.83,0.0,2025-06-23 11:20:00
4170,2360,7,2,269.58,10.0,2024-07-19 02:30:00
4171,2360,29,1,342.09,0.0,2024-07-19 02:30:00
4172,2361,115,1,388.87,0.0,2024-12-11 08:08:00
4173,2362,37,1,13.97,0.0,2025-01-25 10:07:00
4174,2363,58,2,304.62,5.0,2025-07-04 08:37:00
4175,2364,98,2,176.86,10.0,2024-09-20 09:33:00
4176,2364,86,1,292.16,0.0,2024-09-20 09:33:00
4177,2365,3,1,151.33,0.0,2024-10-06 21:16:00
4178,2366,112,1,350.45,5.0,2024-02-01 07:42:00
4179,2367,61,3,235.72,5.0,2025-01-26 04:21:00
4180,2367,119,1,272.68,5.0,2025-01-26 04:21:00
4181,2368,90,3,224.17,0.0,2024-06-29 06:17:00
4182,2369,100,1,300.7,0.0,2024-11-08 16:08:00
4183,2370,68,1,370.42,10.0,2025-06-15 10:45:00
4184,2371,25,1,225.89,0.0,2024-04-24 21:31:00
4185,2372,12,3,118.89,0.0,2024-06-17 22:58:00
4186,2373,41,1,65.16,0.0,2024-09-12 03:32:00
4187,2373,120,1,205.0,0.0,2024-09-12 03:32:00
4188,2373,45,3,147.92,5.0,2024-09-12 03:32:00
4189,2373,52,1,112.54,0.0,2024-09-12 03:32:00
4190,2374,11,1,322.88,0.0,2025-01-16 04:08:00
4191,2374,27,2,177.5,0.0,2025-01-16 04:08:00
4192,2375,22,1,228.27,10.0,2024-02-10 18:27:00
4193,2375,11,1,322.88,5.0,2024-02-10 18:27:00
4194,2375,1,1,299.18,0.0,2024-02-10 18:27:00
4195,2376,55,1,84.93,0.0,2025-04-28 00:33:00
4196,2377,86,1,292.16,0.0,2025-06-19 03:18:00
4197,2377,60,1,252.79,5.0,2025-06-19 03:18:00
4198,2378,45,1,147.92,0.0,2024-05-06 01:31:00
4199,2378,25,1,225.89,0.0,2024-05-06 01:31:00
4200,2379,86,1,292.16,15.0,2024-03-12 17:38:00
4201,2380,76,1,230.83,0.0,2025-08-09 10:38:00
4202,2381,111,1,75.81,0.0,2024-09-14 00:23:00
4203,2381,7,1,269.58,0.0,2024-09-14 00:23:00
4204,2381,51,1,288.17,0.0,2024-09-14 00:23:00
4205,2381,6,3,94.63,0.0,2024-09-14 00:23:00
4206,2382,36,1,70.95,0.0,2025-04-07 11:56:00
4207,2383,58,1,304.62,0.0,2025-07-21 03:05:00
4208,2384,14,1,83.96,15.0,2024-10-01 02:52:00
4209,2385,119,1,272.68,0.0,2024-03-13 08:37:00
4210,2385,60,2,252.79,0.0,2024-03-13 08:37:00
4211,2386,66,1,45.84,0.0,2024-11-17 09:46:00
4212,2387,2,2,133.7,5.0,2025-07-11 00:17:00
4213,2388,113,1,82.59,0.0,2024-03-10 03:28:00
4214,2388,106,1,299.98,0.0,2024-03-10 03:28:00
4215,2389,14,1,83.96,15.0,2025-07-19 09:35:00
4216,2389,34,1,267.4,0.0,2025-07-19 09:35:00
4217,2389,54,1,185.03,0.0,2025-07-19 09:35:00
4218,2390,95,2,208.45,10.0,2024-09-26 14:54:00
4219,2390,101,2,356.86,0.0,2024-09-26 14:54:00
4220,2391,30,2,28.03,0.0,2025-01-27 09:07:00
4221,2391,111,2,75.81,0.0,2025-01-27 09:07:00
4222,2392,70,1,238.41,5.0,2024-11-05 20:51:00
4223,2392,15,2,7.91,10.0,2024-11-05 20:51:00
4224,2392,23,1,307.17,0.0,2024-11-05 20:51:00
4225,2393,53,1,43.07,0.0,2025-04-01 11:41:00
4226,2393,30,1,28.03,0.0,2025-04-01 11:41:00
4227,2393,58,3,304.62,0.0,2025-04-01 11:41:00
4228,2393,3,1,151.33,0.0,2025-04-01 11:41:00
4229,2394,70,2,238.41,0.0,2025-07-09 19:48:00
4230,2394,55,1,84.93,0.0,2025-07-09 19:48:00
4231,2395,16,1,267.62,0.0,2024-01-12 03:14:00
4232,2395,90,1,224.17,0.0,2024-01-12 03:14:00
4233,2395,111,3,75.81,0.0,2024-01-12 03:14:00
4234,2396,52,1,112.54,0.0,2025-02-24 00:41:00
4235,2397,111,2,75.81,0.0,2024-03-09 07:03:00
4236,2397,47,2,384.95,0.0,2024-03-09 07:03:00
4237,2397,49,1,110.02,0.0,2024-03-09 07:03:00
4238,2398,108,1,100.18,0.0,2024-06-22 10:16:00
4239,2399,45,1,147.92,0.0,2025-08-23 17:44:00
4240,2400,51,1,288.17,5.0,2024-10-14 19:30:00
4241,2401,2,2,133.7,10.0,2025-07-15 05:09:00
4242,2401,70,3,238.41,5.0,2025-07-15 05:09:00
4243,2402,88,1,366.82,0.0,2025-03-26 16:15:00
4244,2402,73,1,314.18,10.0,2025-03-26 16:15:00
4245,2402,10,1,333.74,0.0,2025-03-26 16:15:00
4246,2403,23,1,307.17,0.0,2024-09-05 20:21:00
4247,2403,74,1,197.23,0.0,2024-09-05 20:21:00
4248,2404,59,2,289.19,0.0,2024-06-01 14:57:00
4249,2404,6,1,94.63,0.0,2024-06-01 14:57:00
4250,2405,88,1,366.82,0.0,2025-05-02 09:03:00
4251,2405,56,1,233.79,5.0,2025-05-02 09:03:00
4252,2406,101,1,356.86,0.0,2025-01-05 16:34:00
4253,2406,3,3,151.33,0.0,2025-01-05 16:34:00
4254,2407,118,1,57.07,10.0,2024-01-05 01:54:00
4255,2408,5,3,56.32,0.0,2025-04-27 11:14:00
4256,2409,30,1,28.03,0.0,2025-02-27 18:05:00
4257,2409,70,1,238.41,0.0,2025-02-27 18:05:00
4258,2410,92,1,324.26,0.0,2024-10-10 19:44:00
4259,2410,65,3,135.3,15.0,2024-10-10 19:44:00
4260,2411,39,2,187.44,0.0,2025-03-24 21:54:00
4261,2411,44,2,253.96,0.0,2025-03-24 21:54:00
4262,2412,71,1,14.01,0.0,2024-06-04 11:01:00
4263,2412,83,1,223.84,0.0,2024-06-04 11:01:00
4264,2413,81,1,331.39,0.0,2024-08-09 06:39:00
4265,2414,104,2,266.36,0.0,2025-02-09 13:09:00
4266,2415,84,1,270.53,0.0,2024-02-24 00:39:00
4267,2416,23,1,307.17,0.0,2024-09-26 04:22:00
4268,2417,58,1,304.62,0.0,2025-02-14 21:04:00
4269,2417,26,1,17.17,10.0,2025-02-14 21:04:00
4270,2418,24,1,223.66,0.0,2024-07-18 12:52:00
4271,2418,79,1,210.67,0.0,2024-07-18 12:52:00
4272,2418,49,2,110.02,10.0,2024-07-18 12:52:00
4273,2418,79,1,210.67,0.0,2024-07-18 12:52:00
4274,2419,60,1,252.79,0.0,2024-05-01 00:53:00
4275,2419,69,1,234.52,10.0,2024-05-01 00:53:00
4276,2420,110,1,65.55,10.0,2025-07-29 16:35:00
4277,2420,118,1,57.07,0.0,2025-07-29 16:35:00
4278,2421,109,1,53.49,0.0,2025-04-08 18:00:00
4279,2422,41,1,65.16,15.0,2024-03-31 04:45:00
4280,2422,26,1,17.17,5.0,2024-03-31 04:45:00
4281,2422,96,1,374.74,0.0,2024-03-31 04:45:00
4282,2423,41,1,65.16,0.0,2024-01-09 11:38:00
4283,2423,1,1,299.18,0.0,2024-01-09 11:38:00
4284,2424,81,2,331.39,5.0,2025-03-22 18:12:00
4285,2425,90,1,224.17,10.0,2024-02-09 23:14:00
4286,2426,115,2,388.87,0.0,2024-09-30 21:13:00
4287,2427,50,1,312.61,0.0,2024-03-28 23:11:00
4288,2427,80,1,13.54,0.0,2024-03-28 23:11:00
4289,2428,5,1,56.32,0.0,2024-07-03 00:30:00
4290,2429,36,2,70.95,0.0,2024-06-26 06:25:00
4291,2430,96,1,374.74,0.0,2025-08-28 18:03:00
4292,2431,33,1,225.03,0.0,2024-11-05 04:27:00
4293,2432,59,1,289.19,5.0,2024-03-15 00:30:00
4294,2432,26,1,17.17,0.0,2024-03-15 00:30:00
4295,2433,79,1,210.67,0.0,2024-06-15 21:11:00
4296,2433,82,1,60.4,10.0,2024-06-15 21:11:00
4297,2433,18,1,186.27,0.0,2024-06-15 21:11:00
4298,2434,109,1,53.49,0.0,2024-05-30 17:31:00
4299,2434,51,2,288.17,0.0,2024-05-30 17:31:00
4300,2435,25,1,225.89,5.0,2024-02-13 20:57:00
4301,2436,74,3,197.23,0.0,2024-01-22 01:43:00
4302,2436,44,1,253.96,0.0,2024-01-22 01:43:00
4303,2436,34,1,267.4,0.0,2024-01-22 01:43:00
4304,2437,42,1,181.23,0.0,2024-06-28 20:21:00
4305,2437,98,1,176.86,0.0,2024-06-28 20:21:00
4306,2438,62,1,38.36,0.0,2024-05-26 22:04:00
4307,2438,44,1,253.96,0.0,2024-05-26 22:04:00
4308,2438,74,1,197.23,0.0,2024-05-26 22:04:00
4309,2438,76,1,230.83,0.0,2024-05-26 22:04:00
4310,2439,44,1,253.96,0.0,2024-03-25 09:26:00
4311,2439,101,1,356.86,10.0,2024-03-25 09:26:00
4312,2440,111,3,75.81,0.0,2025-06-04 14:52:00
4313,2441,72,2,195.51,0.0,2024-03-19 10:28:00
4314,2441,48,1,281.38,0.0,2024-03-19 10:28:00
4315,2442,63,1,169.24,0.0,2024-08-03 12:56:00
4316,2442,50,3,312.61,0.0,2024-08-03 12:56:00
4317,2442,72,1,195.51,10.0,2024-08-03 12:56:00
4318,2442,79,1,210.67,0.0,2024-08-03 12:56:00
4319,2443,88,1,366.82,0.0,2025-07-22 16:43:00
4320,2444,1,1,299.18,0.0,2024-12-16 14:36:00
4321,2445,16,2,267.62,0.0,2024-06-28 16:01:00
4322,2445,115,1,388.87,15.0,2024-06-28 16:01:00
4323,2446,119,2,272.68,15.0,2024-11-20 06:36:00
4324,2446,117,1,10.5,0.0,2024-11-20 06:36:00
4325,2447,7,1,269.58,0.0,2024-05-19 14:11:00
4326,2448,43,1,155.5,0.0,2024-09-27 09:58:00
4327,2448,35,2,165.52,0.0,2024-09-27 09:58:00
4328,2448,12,2,118.89,5.0,2024-09-27 09:58:00
4329,2449,40,1,202.91,10.0,2024-08-02 19:56:00
4330,2450,14,1,83.96,0.0,2025-01-02 05:10:00
4331,2451,14,1,83.96,0.0,2025-03-29 06:33:00
4332,2452,80,2,13.54,0.0,2024-01-03 20:51:00
4333,2453,61,2,235.72,0.0,2025-02-15 06:44:00
4334,2453,68,1,370.42,0.0,2025-02-15 06:44:00
4335,2453,103,1,129.79,0.0,2025-02-15 06:44:00
4336,2454,6,1,94.63,5.0,2025-02-26 07:48:00
4337,2454,80,1,13.54,15.0,2025-02-26 07:48:00
4338,2454,109,1,53.49,0.0,2025-02-26 07:48:00
4339,2455,103,1,129.79,0.0,2025-04-15 08:46:00
4340,2455,99,2,396.99,0.0,2025-04-15 08:46:00
4341,2455,5,2,56.32,0.0,2025-04-15 08:46:00
4342,2456,50,1,312.61,0.0,2024-05-29 09:05:00
4343,2457,16,1,267.62,10.0,2024-12-01 00:50:00
4344,2457,68,1,370.42,0.0,2024-12-01 00:50:00
4345,2457,8,1,333.91,0.0,2024-12-01 00:50:00
4346,2458,97,1,70.02,0.0,2024-03-10 09:09:00
4347,2458,35,1,165.52,0.0,2024-03-10 09:09:00
4348,2458,31,2,116.15,5.0,2024-03-10 09:09:00
4349,2459,110,2,65.55,0.0,2024-02-17 02:36:00
4350,2459,52,1,112.54,0.0,2024-02-17 02:36:00
4351,2460,43,1,155.5,10.0,2025-06-12 13:06:00
4352,2461,100,1,300.7,0.0,2024-10-31 17:24:00
4353,2461,8,3,333.91,0.0,2024-10-31 17:24:00
4354,2461,111,2,75.81,0.0,2024-10-31 17:24:00
4355,2462,102,2,209.95,0.0,2024-06-05 03:06:00
4356,2462,69,1,234.52,0.0,2024-06-05 03:06:00
4357,2463,22,1,228.27,5.0,2025-03-17 03:18:00
4358,2464,66,1,45.84,0.0,2024-09-08 22:14:00
4359,2464,95,2,208.45,0.0,2024-09-08 22:14:00
4360,2465,81,1,331.39,10.0,2024-12-21 19:20:00
4361,2466,47,2,384.95,0.0,2024-06-15 00:25:00
4362,2466,41,2,65.16,0.0,2024-06-15 00:25:00
4363,2467,37,1,13.97,0.0,2024-05-02 21:59:00
4364,2467,17,1,283.54,0.0,2024-05-02 21:59:00
4365,2467,79,3,210.67,0.0,2024-05-02 21:59:00
4366,2468,104,1,266.36,0.0,2025-01-26 08:12:00
4367,2468,43,1,155.5,0.0,2025-01-26 08:12:00
4368,2468,120,2,205.0,0.0,2025-01-26 08:12:00
4369,2468,113,1,82.59,0.0,2025-01-26 08:12:00
4370,2469,40,1,202.91,0.0,2025-02-08 16:36:00
4371,2470,83,2,223.84,0.0,2024-02-06 15:34:00
4372,2471,31,1,116.15,0.0,2024-10-02 06:29:00
4373,2472,114,3,312.07,0.0,2024-03-15 07:47:00
4374,2472,15,2,7.91,0.0,2024-03-15 07:47:00
4375,2472,112,1,350.45,0.0,2024-03-15 07:47:00
4376,2473,42,1,181.23,0.0,2025-02-01 00:42:00
4377,2474,27,1,177.5,0.0,2025-05-14 17:20:00
4378,2475,95,1,208.45,0.0,2024-02-26 02:00:00
4379,2476,39,1,187.44,0.0,2024-02-13 22:54:00
4380,2477,79,1,210.67,0.0,2025-03-28 15:34:00
4381,2477,76,1,230.83,0.0,2025-03-28 15:34:00
4382,2478,19,1,229.65,10.0,2025-08-26 12:31:00
4383,2478,109,1,53.49,0.0,2025-08-26 12:31:00
4384,2479,55,1,84.93,10.0,2025-07-14 09:07:00
4385,2479,82,2,60.4,5.0,2025-07-14 09:07:00
4386,2479,93,3,130.27,0.0,2025-07-14 09:07:00
4387,2480,20,2,50.24,0.0,2024-12-31 13:47:00
4388,2480,17,1,283.54,0.0,2024-12-31 13:47:00
4389,2481,95,2,208.45,10.0,2024-09-12 07:42:00
4390,2481,118,1,57.07,0.0,2024-09-12 07:42:00
4391,2482,9,1,281.6,10.0,2025-06-22 19:50:00
4392,2483,23,2,307.17,0.0,2025-03-14 17:47:00
4393,2483,104,2,266.36,0.0,2025-03-14 17:47:00
4394,2483,95,1,208.45,0.0,2025-03-14 17:47:00
4395,2484,17,1,283.54,0.0,2025-05-06 01:11:00
4396,2484,19,2,229.65,0.0,2025-05-06 01:11:00
4397,2484,83,1,223.84,10.0,2025-05-06 01:11:00
4398,2485,12,1,118.89,0.0,2024-01-07 08:14:00
4399,2486,114,1,312.07,10.0,2024-07-14 11:26:00
4400,2486,32,1,266.46,15.0,2024-07-14 11:26:00
4401,2487,27,2,177.5,0.0,2024-01-27 03:20:00
4402,2488,4,1,79.84,0.0,2024-09-22 15:02:00
4403,2489,52,1,112.54,0.0,2024-12-24 15:08:00
4404,2489,12,1,118.89,0.0,2024-12-24 15:08:00
4405,2490,24,2,223.66,15.0,2025-06-25 00:49:00
4406,2491,42,1,181.23,10.0,2024-07-13 08:01:00
4407,2492,72,1,195.51,10.0,2025-07-28 08:33:00
4408,2492,62,1,38.36,0.0,2025-07-28 08:33:00
4409,2492,20,2,50.24,0.0,2025-07-28 08:33:00
4410,2492,5,1,56.32,0.0,2025-07-28 08:33:00
4411,2493,66,2,45.84,10.0,2024-12-25 10:46:00
4412,2493,110,1,65.55,0.0,2024-12-25 10:46:00
4413,2494,116,1,61.84,0.0,2024-02-05 21:49:00
4414,2495,14,1,83.96,0.0,2024-01-16 06:43:00
4415,2496,24,2,223.66,0.0,2024-07-28 11:43:00
4416,2496,16,1,267.62,0.0,2024-07-28 11:43:00
4417,2497,59,1,289.19,0.0,2025-07-11 05:17:00
4418,2498,101,2,356.86,10.0,2025-01-15 01:07:00
4419,2499,73,1,314.18,5.0,2025-06-27 11:26:00
4420,2500,108,3,100.18,0.0,2024-04-11 14:36:00
4421,2500,42,1,181.23,5.0,2024-04-11 14:36:00
4422,2500,20,1,50.24,0.0,2024-04-11 14:36:00
4423,2500,73,3,314.18,5.0,2024-04-11 14:36:00
4424,2501,53,2,43.07,0.0,2024-04-03 03:37:00
4425,2502,94,1,119.91,0.0,2025-06-06 01:37:00
4426,2502,42,1,181.23,0.0,2025-06-06 01:37:00
4427,2502,75,1,198.83,0.0,2025-06-06 01:37:00
4428,2502,39,1,187.44,0.0,2025-06-06 01:37:00
4429,2503,31,2,116.15,5.0,2024-08-21 20:37:00
4430,2503,42,1,181.23,5.0,2024-08-21 20:37:00
4431,2504,32,2,266.46,0.0,2025-03-27 12:37:00
4432,2504,110,2,65.55,0.0,2025-03-27 12:37:00
4433,2505,72,3,195.51,5.0,2025-05-27 09:01:00
4434,2506,16,1,267.62,0.0,2024-08-19 01:07:00
4435,2507,95,2,208.45,0.0,2024-01-18 09:19:00
4436,2507,64,1,200.13,0.0,2024-01-18 09:19:00
4437,2508,38,1,290.33,0.0,2024-01-22 03:45:00
4438,2508,3,1,151.33,0.0,2024-01-22 03:45:00
4439,2508,34,2,267.4,0.0,2024-01-22 03:45:00
4440,2509,100,1,300.7,0.0,2025-02-09 19:32:00
4441,2509,92,2,324.26,0.0,2025-02-09 19:32:00
4442,2510,58,1,304.62,5.0,2024-11-27 05:47:00
4443,2511,75,1,198.83,0.0,2025-01-08 23:08:00
4444,2511,24,1,223.66,0.0,2025-01-08 23:08:00
4445,2511,57,1,74.83,10.0,2025-01-08 23:08:00
4446,2512,32,1,266.46,0.0,2024-01-09 05:47:00
4447,2513,98,1,176.86,0.0,2024-06-25 14:08:00
4448,2513,64,2,200.13,0.0,2024-06-25 14:08:00
