id,customer_id,status,shipping_cost,created_at
1689,452,cancelled,9.99,2025-03-13 22:56:00
1690,203,completed,14.99,2024-01-29 08:44:00
1691,84,cancelled,4.99,2024-07-20 08:01:00
1692,425,cancelled,9.99,2024-06-23 10:51:00
1693,113,shipped,9.99,2024-01-04 11:43:00
1694,41,cancelled,4.99,2024-05-29 19:51:00
1695,321,completed,4.99,2024-08-21 16:25:00
1696,265,shipped,9.99,2024-09-01 05:31:00
1697,146,shipped,4.99,2024-10-18 23:58:00
1698,212,completed,0.0,2024-09-28 21:22:00
1699,437,completed,4.99,2025-05-29 07:48:00
1700,94,completed,4.99,2024-02-22 10:10:00
1701,149,completed,4.99,2024-10-13 19:27:00
1702,327,returned,4.99,2024-05-30 10:54:00
1703,317,returned,4.99,2024-02-08 04:51:00
1704,140,returned,0.0,2024-07-29 01:30:00
1705,97,processing,0.0,2024-09-12 10:11:00
1706,10,completed,0.0,2024-11-27 23:36:00
1707,26,completed,0.0,2025-04-13 08:42:00
1708,96,completed,4.99,2025-05-05 01:36:00
1709,145,shipped,4.99,2024-04-08 07:24:00
1710,65,returned,14.99,2025-07-12 15:14:00
1711,373,completed,0.0,2024-08-19 17:45:00
1712,120,completed,4.99,2025-02-19 08:07:00
1713,78,completed,9.99,2024-12-25 05:01:00
1714,253,completed,0.0,2024-05-17 08:17:00
1715,176,cancelled,4.99,2024-05-17 00:31:00
1716,160,returned,0.0,2024-09-27 09:52:00
1717,191,returned,4.99,2025-07-15 04:14:00
1718,357,completed,14.99,2024-11-19 04:28:00
1719,170,completed,14.99,2024-05-09 13:28:00
1720,432,completed,14.99,2024-09-10 09:03:00
1721,29,shipped,14.99,2024-07-15 12:51:00
1722,398,cancelled,4.99,2024-11-03 19:30:00
1723,37,returned,4.99,2025-02-16 06:32:00
1724,93,completed,9.99,2025-02-05 17:12:00
1725,459,shipped,0.0,2024-01-28 15:15:00
1726,419,cancelled,0.0,2024-08-30 00:26:00
1727,425,completed,0.0,2025-04-26 01:29:00
1728,63,completed,4.99,2024-09-19 18:16:00
1729,198,returned,14.99,2024-12-02 07:39:00
1730,127,completed,14.99,2025-08-31 05:35:00
1731,102,returned,9.99,2025-08-02 20:09:00
1732,377,completed,4.99,2024-07-13 08:08:00
1733,267,completed,0.0,2024-10-04 11:48:00
1734,243,cancelled,4.99,2024-01-11 22:57:00
1735,349,shipped,4.99,2024-05-22 04:59:00
1736,480,processing,9.99,2024-04-24 16:50:00
1737,82,completed,0.0,2024-12-11 10:09:00
1738,382,completed,9.99,2024-05-07 07:27:00
1739,130,returned,4.99,2025-08-13 17:04:00
1740,327,shipped,4.99,2024-09-06 10:26:00
1741,102,processing,4.99,2024-04-19 12:12:00
1742,455,completed,4.99,2025-02-19 09:56:00
1743,443,completed,4.99,2024-01-18 00:13:00
1744,499,completed,4.99,2024-05-24 23:32:00
1745,121,cancelled,4.99,2024-08-06 17:26:00
1746,167,completed,4.99,2024-06-16 09:42:00
1747,86,shipped,4.99,2024-06-29 09:50:00
1748,300,completed,14.99,2024-04-19 20:47:00
1749,203,completed,4.99,2024-04-22 14:05:00
1750,5,completed,4.99,2024-07-01 14:44:00
1751,298,returned,0.0,2025-02-16 19:53:00
1752,353,completed,0.0,2024-02-14 19:07:00
1753,191,completed,0.0,2024-01-10 21:26:00
1754,128,completed,4.99,2024-09-16 16:25:00
1755,256,completed,4.99,2024-01-04 07:35:00
1756,352,processing,9.99,2024-03-25 10:08:00
1757,477,completed,9.99,2024-01-22 04:22:00
1758,31,processing,0.0,2025-03-22 07:07:00
1759,331,completed,4.99,2024-03-20 22:31:00
1760,360,completed,0.0,2024-10-09 14:01:00
1761,65,returned,0.0,2025-05-07 12:07:00
1762,120,processing,4.99,2025-06-24 22:46:00
1763,286,processing,0.0,2025-07-09 02:35:00
1764,413,returned,4.99,2024-06-27 04:26:00
1765,376,completed,4.99,2024-08-01 10:31:00
1766,11,cancelled,4.99,2024-05-29 05:35:00
1767,184,completed,4.99,2024-06-27 13:47:00
1768,129,completed,4.99,2024-05-15 07:23:00
1769,249,returned,4.99,2024-12-30 03:55:00
1770,287,shipped,9.99,2024-12-30 08:20:00
1771,278,returned,4.99,2024-03-18 20:49:00
1772,98,completed,14.99,2024-03-07 20:23:00
1773,279,processing,4.99,2024-07-15 05:59:00
1774,166,returned,4.99,2024-06-20 12:16:00
1775,141,completed,4.99,2024-05-02 11:03:00
1776,36,completed,9.99,2024-05-14 14:53:00
1777,231,shipped,0.0,2025-03-10 11:37:00
1778,420,shipped,9.99,2024-06-24 21:52:00
1779,278,processing,0.0,2025-08-26 13:20:00
1780,233,completed,0.0,2025-06-20 05:40:00
1781,398,cancelled,4.99,2025-05-02 02:13:00
1782,376,completed,4.99,2024-10-11 21:56:00
1783,453,completed,4.99,2024-02-09 19:22:00
1784,318,processing,4.99,2025-04-01 14:55:00
1785,398,completed,0.0,2025-08-26 09:39:00
1786,165,completed,4.99,2024-04-08 13:52:00
1787,338,cancelled,4.99,2024-04-25 08:50:00
1788,98,returned,0.0,2024-05-11 07:42:00
1789,393,completed,9.99,2024-11-18 18:51:00
1790,314,shipped,4.99,2025-01-19 06:15:00
1791,166,cancelled,9.99,2025-01-29 03:46:00
1792,329,processing,0.0,2024-08-09 23:37:00
1793,57,completed,4.99,2024-08-31 20:22:00
1794,268,completed,4.99,2024-02-02 15:59:00
1795,23,completed,9.99,2024-12-04 19:02:00
1796,92,completed,4.99,2024-12-29 19:39:00
1797,104,completed,0.0,2024-12-19 05:17:00
1798,249,completed,0.0,2025-03-28 21:58:00
1799,51,completed,0.0,2025-07-26 05:25:00
1800,293,cancelled,9.99,2025-06-07 01:21:00
1801,337,returned,4.99,2024-05-15 03:42:00
1802,270,shipped,0.0,2024-04-07 13:14:00
1803,26,processing,4.99,2024-07-28 00:00:00
1804,114,completed,4.99,2024-08-13 13:01:00
1805,7,completed,4.99,2024-12-15 15:48:00
1806,336,returned,4.99,2024-02-13 16:52:00
1807,476,completed,0.0,2024-09-07 09:03:00
1808,240,completed,14.99,2024-10-10 18:48:00
1809,185,cancelled,4.99,2024-03-06 21:46:00
1810,421,processing,4.99,2024-05-16 19:09:00
1811,407,completed,0.0,2024-05-01 07:36:00
1812,422,shipped,0.0,2025-01-21 04:55:00
1813,271,completed,9.99,2024-10-03 00:20:00
1814,376,completed,4.99,2025-06-05 11:21:00
1815,428,shipped,4.99,2024-07-13 05:55:00
1816,40,completed,4.99,2024-04-12 23:21:00
1817,492,completed,9.99,2024-07-25 05:31:00
1818,52,completed,0.0,2025-02-08 15:09:00
1819,273,cancelled,4.99,2025-02-02 10:39:00
1820,98,completed,4.99,2025-04-17 20:42:00
1821,270,completed,0.0,2024-05-03 05:36:00
1822,292,completed,0.0,2024-11-20 23:43:00
1823,286,cancelled,4.99,2024-02-09 06:51:00
1824,383,completed,4.99,2024-11-04 11:36:00
1825,393,processing,9.99,2024-12-29 22:22:00
1826,346,returned,4.99,2025-05-27 11:37:00
1827,360,cancelled,4.99,2024-07-18 14:47:00
1828,453,completed,0.0,2024-09-22 17:35:00
1829,86,completed,0.0,2024-03-08 00:51:00
1830,282,cancelled,4.99,2025-06-03 18:31:00
1831,259,processing,0.0,2024-05-24 04:22:00
1832,337,completed,9.99,2025-06-30 13:53:00
1833,274,returned,4.99,2024-03-19 05:13:00
1834,478,processing,0.0,2024-04-01 13:23:00
1835,463,processing,9.99,2024-04-02 23:35:00
1836,282,processing,14.99,2024-05-20 23:09:00
1837,433,processing,4.99,2025-05-07 05:53:00
1838,212,cancelled,9.99,2024-09-14 18:07:00
1839,423,processing,4.99,2024-11-30 06:03:00
1840,312,completed,0.0,2024-12-01 23:36:00
1841,289,completed,4.99,2024-12-06 04:43:00
1842,193,shipped,14.99,2024-04-08 10:08:00
1843,185,returned,4.99,2024-06-22 12:58:00
1844,230,cancelled,4.99,2025-01-15 09:16:00
1845,1,completed,4.99,2024-08-17 07:24:00
1846,146,completed,14.99,2024-07-28 22:30:00
1847,266,completed,0.0,2025-01-09 05:23:00
1848,456,shipped,9.99,2024-10-24 02:20:00
1849,4,shipped,4.99,2025-05-28 04:24:00
1850,114,completed,14.99,2024-12-20 08:03:00
1851,439,processing,4.99,2024-02-19 09:31:00
1852,12,shipped,0.0,2025-04-23 17:56:00
1853,471,completed,4.99,2025-05-13 09:01:00
1854,49,completed,14.99,2025-04-07 10:21:00
1855,236,processing,4.99,2024-01-14 13:00:00
1856,80,completed,9.99,2025-02-24 14:49:00
1857,136,processing,0.0,2024-05-21 13:49:00
1858,456,completed,9.99,2024-06-28 21:36:00
1859,120,shipped,0.0,2024-05-13 10:51:00
1860,416,shipped,9.99,2024-04-10 13:30:00
1861,48,cancelled,9.99,2024-07-31 04:25:00
1862,292,completed,0.0,2025-01-08 08:56:00
1863,376,completed,9.99,2024-01-16 22:10:00
1864,371,processing,4.99,2025-01-01 22:03:00
1865,406,returned,4.99,2025-02-28 14:33:00
1866,89,returned,4.99,2024-07-06 06:33:00
1867,423,completed,0.0,2024-12-21 01:38:00
1868,305,shipped,14.99,2024-09-25 18:55:00
1869,20,cancelled,0.0,2024-04-19 07:55:00
1870,41,completed,9.99,2024-04-16 07:28:00
1871,472,processing,0.0,2025-08-16 12:31:00
1872,179,cancelled,9.99,2024-02-03 20:13:00
1873,214,completed,4.99,2025-03-11 14:02:00
1874,446,completed,4.99,2024-12-09 17:55:00
1875,383,completed,4.99,2024-07-15 20:04:00
1876,325,cancelled,0.0,2025-06-30 14:53:00
1877,28,shipped,4.99,2024-01-31 15:08:00
1878,269,completed,0.0,2024-02-23 15:13:00
1879,164,completed,4.99,2024-08-04 00:25:00
1880,168,completed,4.99,2024-07-17 07:27:00
1881,79,completed,0.0,2025-08-19 23:29:00
1882,345,cancelled,4.99,2025-07-27 20:24:00
1883,498,returned,9.99,2024-07-06 17:30:00
1884,386,completed,4.99,2024-08-11 05:07:00
1885,114,cancelled,9.99,2025-01-26 17:50:00
1886,149,cancelled,0.0,2025-01-16 22:02:00
1887,76,completed,0.0,2025-06-27 01:14:00
1888,173,completed,4.99,2024-04-27 00:30:00
1889,244,completed,0.0,2024-09-29 15:33:00
1890,281,cancelled,0.0,2024-08-22 05:40:00
1891,135,completed,4.99,2024-03-16 20:19:00
1892,205,cancelled,4.99,2024-01-14 10:53:00
1893,397,completed,0.0,2025-03-30 14:12:00
1894,391,completed,9.99,2025-02-19 03:40:00
1895,247,completed,4.99,2024-03-07 23:40:00
1896,250,cancelled,4.99,2024-09-27 17:45:00
1897,334,completed,0.0,2025-08-28 06:41:00
1898,288,completed,0.0,2024-04-15 07:27:00
1899,125,completed,14.99,2025-01-26 00:59:00
1900,137,cancelled,0.0,2024-02-01 03:04:00
1901,166,completed,14.99,2025-07-02 10:52:00
1902,58,cancelled,4.99,2024-05-29 18:54:00
1903,217,processing,0.0,2024-12-18 10:14:00
1904,179,completed,0.0,2024-08-16 08:17:00
1905,165,processing,0.0,2024-10-29 02:20:00
1906,305,completed,4.99,2024-12-08 10:06:00
1907,395,shipped,0.0,2025-05-02 10:56:00
1908,87,processing,0.0,2024-03-24 08:11:00
1909,316,returned,4.99,2025-08-17 19:01:00
1910,320,completed,9.99,2025-07-12 07:24:00
1911,226,completed,0.0,2024-12-28 15:43:00
1912,474,completed,4.99,2024-04-22 16:26:00
1913,103,processing,4.99,2024-06-15 03:58:00
1914,80,completed,4.99,2024-06-27 21:15:00
1915,58,completed,0.0,2025-06-09 15:02:00
1916,125,completed,9.99,2024-11-06 13:06:00
1917,445,shipped,0.0,2024-02-26 11:39:00
1918,8,processing,9.99,2024-02-07 00:48:00
1919,356,completed,4.99,2024-12-24 21:59:00
1920,157,returned,0.0,2025-01-02 19:25:00
1921,242,completed,0.0,2025-08-26 15:19:00
1922,170,completed,4.99,2024-12-22 20:53:00
1923,379,completed,9.99,2024-06-05 01:43:00
1924,105,shipped,4.99,2024-07-19 03:55:00
1925,281,returned,9.99,2024-10-16 22:39:00
1926,319,completed,4.99,2025-06-17 20:51:00
1927,356,completed,9.99,2025-08-23 18:55:00
1928,193,completed,9.99,2024-12-18 17:10:00
1929,131,completed,14.99,2025-04-09 22:19:00
1930,31,shipped,0.0,2024-07-03 04:22:00
1931,103,shipped,4.99,2025-04-22 02:10:00
1932,28,returned,4.99,2025-04-23 20:18:00
1933,336,completed,9.99,2025-03-27 07:38:00
1934,35,cancelled,9.99,2024-09-30 09:40:00
1935,339,shipped,0.0,2025-08-26 14:16:00
1936,340,processing,0.0,2025-08-27 07:15:00
1937,443,completed,9.99,2025-03-27 13:04:00
1938,10,shipped,0.0,2025-01-09 12:20:00
1939,445,cancelled,0.0,2024-08-07 15:02:00
1940,119,cancelled,0.0,2025-09-01 23:11:00
1941,261,completed,4.99,2024-08-19 10:59:00
1942,463,processing,4.99,2024-06-02 06:38:00
1943,249,completed,14.99,2024-03-22 09:32:00
1944,96,completed,4.99,2024-01-25 00:24:00
1945,257,returned,9.99,2024-10-28 02:47:00
1946,288,completed,0.0,2025-01-21 08:02:00
1947,21,completed,14.99,2024-11-21 03:55:00
1948,473,shipped,4.99,2025-01-02 18:26:00
1949,171,returned,0.0,2024-12-22 18:15:00
1950,202,completed,4.99,2025-03-28 10:09:00
1951,10,processing,4.99,2024-06-19 18:19:00
1952,351,processing,0.0,2025-02-27 06:49:00
1953,182,shipped,9.99,2025-06-17 08:41:00
1954,121,shipped,0.0,2024-01-26 17:34:00
1955,416,completed,9.99,2024-08-17 01:41:00
1956,321,shipped,0.0,2025-03-17 03:39:00
1957,450,cancelled,4.99,2024-10-17 21:24:00
1958,456,completed,14.99,2025-04-04 15:39:00
1959,484,shipped,4.99,2024-06-29 22:37:00
1960,116,completed,9.99,2024-12-29 15:21:00
1961,175,cancelled,0.0,2024-09-10 15:01:00
1962,337,completed,9.99,2024-02-17 19:54:00
1963,45,cancelled,9.99,2024-09-17 22:14:00
1964,267,completed,4.99,2024-09-17 01:49:00
1965,214,completed,0.0,2024-12-29 03:29:00
1966,294,completed,4.99,2025-08-31 14:35:00
1967,219,shipped,9.99,2024-11-13 16:17:00
1968,466,processing,9.99,2024-06-04 03:12:00
1969,230,completed,9.99,2024-05-03 05:48:00
1970,106,completed,0.0,2025-02-28 22:11:00
1971,298,completed,0.0,2024-02-03 18:39:00
1972,442,completed,14.99,2024-02-22 09:27:00
1973,159,completed,14.99,2024-05-09 13:26:00
1974,221,completed,4.99,2024-08-24 00:27:00
1975,336,completed,4.99,2025-01-11 09:18:00
1976,163,completed,0.0,2024-07-09 08:41:00
1977,286,completed,4.99,2024-11-11 16:15:00
1978,95,processing,4.99,2024-05-02 17:08:00
1979,430,completed,0.0,2024-08-27 17:30:00
1980,373,completed,9.99,2024-08-04 18:13:00
1981,392,processing,4.99,2025-07-01 06:06:00
1982,451,cancelled,9.99,2025-04-17 14:11:00
1983,493,cancelled,14.99,2024-07-01 11:20:00
1984,156,returned,4.99,2024-01-20 10:08:00
1985,382,shipped,9.99,2025-08-22 09:59:00
1986,78,completed,14.99,2024-10-25 00:00:00
1987,55,completed,9.99,2024-03-21 15:55:00
1988,95,completed,4.99,2025-08-02 15:55:00
1989,391,shipped,4.99,2024-01-15 08:00:00
1990,311,completed,9.99,2024-09-27 07:25:00
1991,306,completed,0.0,2024-06-11 02:30:00
1992,119,completed,0.0,2025-05-21 01:56:00
1993,184,completed,9.99,2024-02-15 03:22:00
1994,353,returned,14.99,2025-05-10 00:44:00
1995,69,returned,4.99,2024-10-17 06:14:00
1996,365,processing,4.99,2025-05-19 17:32:00
1997,95,cancelled,9.99,2024-02-09 00:02:00
1998,252,returned,14.99,2024-12-16 21:10:00
1999,71,completed,4.99,2025-01-10 12:10:00
2000,99,completed,0.0,2024-04-18 10:11:00
2001,17,cancelled,0.0,2025-01-25 16:37:00
2002,392,completed,0.0,2024-03-08 18:44:00
2003,474,shipped,0.0,2024-07-14 19:08:00
2004,487,cancelled,0.0,2025-04-30 22:31:00
2005,114,completed,14.99,2024-08-14 15:38:00
2006,388,completed,4.99,2024-02-08 18:12:00
2007,34,completed,4.99,2024-02-04 03:55:00
2008,475,returned,14.99,2024-05-07 12:34:00
2009,444,returned,4.99,2025-04-08 00:05:00
2010,353,processing,9.99,2024-01-01 22:21:00
2011,444,returned,0.0,2024-06-07 21:46:00
2012,455,completed,9.99,2025-06-21 15:24:00
2013,219,cancelled,0.0,2024-11-01 07:54:00
2014,398,completed,9.99,2025-02-08 20:19:00
2015,312,cancelled,4.99,2024-08-04 06:54:00
2016,369,processing,0.0,2025-08-11 05:01:00
2017,202,completed,0.0,2025-06-01 04:38:00
2018,267,completed,9.99,2024-11-05 11:37:00
2019,232,returned,4.99,2024-11-19 08:01:00
2020,424,completed,4.99,2024-04-12 20:47:00
2021,450,completed,4.99,2024-10-04 02:39:00
2022,266,cancelled,0.0,2024-11-23 17:19:00
2023,377,completed,0.0,2024-05-04 23:37:00
2024,286,cancelled,4.99,2024-04-17 10:08:00
2025,265,completed,4.99,2025-01-21 10:17:00
2026,98,shipped,0.0,2024-06-01 10:40:00
2027,226,cancelled,0.0,2025-06-04 21:55:00
2028,453,shipped,9.99,2024-07-05 03:57:00
2029,397,shipped,4.99,2025-03-21 08:28:00
2030,237,completed,9.99,2025-05-28 20:20:00
2031,217,shipped,4.99,2024-08-17 18:27:00
2032,314,completed,0.0,2024-06-30 11:22:00
2033,354,completed,4.99,2024-02-26 23:39:00
2034,238,returned,4.99,2024-12-01 10:35:00
2035,47,completed,4.99,2024-12-18 06:03:00
2036,93,completed,4.99,2025-08-15 18:40:00
2037,202,cancelled,4.99,2025-06-26 06:58:00
2038,166,returned,4.99,2024-02-09 14:10:00
2039,13,completed,4.99,2024-06-22 21:52:00
2040,233,completed,0.0,2024-07-03 08:40:00
2041,452,returned,0.0,2024-06-07 22:15:00
2042,47,shipped,14.99,2024-08-09 06:10:00
2043,166,completed,0.0,2025-04-05 05:36:00
2044,368,completed,9.99,2025-02-07 17:11:00
2045,47,completed,4.99,2024-02-07 03:48:00
2046,362,returned,4.99,2024-01-12 08:51:00
2047,325,processing,4.99,2024-01-03 03:06:00
2048,44,cancelled,9.99,2025-08-22 05:51:00
2049,373,completed,4.99,2024-10-12 16:32:00
2050,194,cancelled,9.99,2024-08-22 22:43:00
2051,23,completed,0.0,2024-09-30 22:12:00
2052,468,processing,4.99,2024-12-12 13:29:00
2053,290,completed,4.99,2024-09-07 10:36:00
2054,84,completed,4.99,2025-04-27 13:00:00
2055,92,completed,4.99,2024-05-27 15:40:00
2056,215,shipped,4.99,2025-07-12 04:34:00
2057,159,returned,9.99,2025-08-22 12:24:00
2058,148,completed,4.99,2024-02-11 10:54:00
2059,61,completed,4.99,2024-09-19 13:04:00
2060,492,completed,9.99,2024-02-05 13:25:00
2061,2,shipped,0.0,2025-01-03 01:27:00
2062,7,returned,4.99,2025-03-09 22:39:00
2063,255,returned,9.99,2025-06-15 05:09:00
2064,279,completed,0.0,2024-09-25 23:36:00
2065,312,returned,4.99,2025-01-20 10:16:00
2066,122,completed,0.0,2024-07-09 03:36:00
2067,302,returned,9.99,2025-06-19 14:20:00
2068,233,cancelled,4.99,2025-03-24 01:03:00
2069,227,completed,4.99,2024-05-25 10:43:00
2070,308,completed,0.0,2024-04-19 03:04:00
2071,126,shipped,9.99,2024-09-12 16:30:00
2072,318,completed,4.99,2024-06-09 11:02:00
2073,26,completed,9.99,2024-04-12 09:07:00
2074,76,completed,4.99,2025-05-01 01:22:00
2075,335,processing,0.0,2025-05-16 05:46:00
2076,19,completed,0.0,2024-12-20 23:26:00
2077,438,completed,4.99,2025-08-23 21:07:00
2078,342,shipped,0.0,2024-09-28 04:21:00
2079,170,completed,9.99,2025-08-09 04:42:00
2080,26,completed,9.99,2025-07-10 03:07:00
2081,214,completed,4.99,2025-03-28 10:31:00
2082,83,shipped,0.0,2024-01-10 03:07:00
2083,313,completed,9.99,2025-08-28 16:56:00
2084,495,returned,9.99,2024-06-05 08:39:00
2085,384,processing,4.99,2025-08-14 14:34:00
2086,477,completed,4.99,2025-06-13 15:32:00
2087,48,shipped,4.99,2025-01-15 21:34:00
2088,166,processing,4.99,2024-04-10 06:45:00
2089,460,cancelled,0.0,2025-05-27 20:31:00
2090,420,completed,4.99,2024-08-15 17:35:00
2091,389,cancelled,0.0,2025-05-22 00:45:00
2092,432,completed,9.99,2024-02-12 23:46:00
2093,150,returned,4.99,2024-06-02 13:05:00
2094,69,completed,9.99,2024-03-05 13:51:00
2095,356,shipped,14.99,2024-01-04 06:10:00
2096,169,cancelled,0.0,2024-03-16 16:51:00
2097,269,completed,0.0,2024-07-30 19:02:00
2098,357,completed,4.99,2024-02-29 23:45:00
2099,314,completed,9.99,2024-02-24 09:48:00
2100,56,completed,4.99,2025-07-05 18:03:00
2101,248,shipped,14.99,2024-11-27 18:53:00
2102,219,processing,0.0,2024-12-01 23:41:00
2103,133,processing,14.99,2024-09-01 04:30:00
2104,475,completed,0.0,2025-05-19 03:05:00
2105,315,returned,0.0,2025-03-24 18:19:00
2106,267,returned,9.99,2024-02-09 16:53:00
2107,253,completed,4.99,2025-04-17 21:46:00
2108,453,completed,0.0,2025-01-31 09:54:00
2109,363,shipped,4.99,2024-04-02 06:35:00
2110,100,completed,0.0,2025-06-24 18:53:00
2111,61,completed,4.99,2024-10-25 22:54:00
2112,239,completed,4.99,2025-01-08 01:54:00
2113,378,completed,9.99,2024-05-25 17:01:00
2114,410,cancelled,4.99,2025-01-25 07:53:00
2115,212,completed,14.99,2024-11-05 01:00:00
2116,171,processing,14.99,2024-04-21 09:58:00
2117,287,completed,9.99,2024-05-20 00:45:00
2118,6,completed,0.0,2024-08-21 07:45:00
2119,354,shipped,4.99,2024-07-17 14:13:00
2120,131,completed,0.0,2024-03-28 10:14:00
2121,158,shipped,9.99,2025-02-19 01:14:00
2122,260,processing,4.99,2025-07-09 08:55:00
2123,393,completed,4.99,2025-02-21 09:56:00
2124,59,processing,9.99,2024-08-06 15:21:00
2125,175,cancelled,0.0,2025-05-12 19:09:00
2126,371,completed,0.0,2025-06-18 23:31:00
2127,427,completed,4.99,2024-08-10 00:41:00
2128,100,processing,0.0,2025-03-07 08:43:00
2129,427,processing,4.99,2024-08-21 23:51:00
2130,473,returned,0.0,2025-08-29 03:51:00
2131,470,returned,9.99,2024-02-25 17:48:00
2132,409,completed,4.99,2025-06-20 18:48:00
2133,331,completed,0.0,2025-04-07 19:06:00
2134,247,completed,9.99,2025-02-25 04:06:00
2135,322,returned,14.99,2024-03-03 15:39:00
2136,457,processing,4.99,2024-11-12 12:39:00
2137,237,cancelled,9.99,2025-06-27 09:47:00
2138,476,completed,4.99,2025-01-04 17:33:00
2139,428,shipped,9.99,2024-07-25 17:52:00
2140,290,processing,9.99,2025-03-06 08:03:00
2141,285,completed,4.99,2025-05-12 12:46:00
2142,107,processing,4.99,2024-02-15 12:42:00
2143,410,processing,0.0,2025-01-03 19:14:00
2144,34,completed,4.99,2024-07-02 08:21:00
2145,144,completed,9.99,2024-11-03 16:18:00
2146,174,cancelled,4.99,2025-05-30 02:10:00
2147,321,completed,0.0,2024-10-29 03:28:00
2148,293,cancelled,9.99,2025-02-22 08:31:00
2149,96,completed,4.99,2024-08-26 16:53:00
2150,443,shipped,4.99,2024-07-01 08:39:00
2151,362,processing,4.99,2024-05-21 02:54:00
2152,364,completed,0.0,2025-06-17 21:28:00
2153,140,cancelled,0.0,2024-06-15 09:56:00
2154,45,returned,4.99,2024-07-22 15:34:00
2155,450,completed,0.0,2024-03-05 21:42:00
2156,191,returned,9.99,2025-07-28 16:06:00
2157,425,shipped,0.0,2025-02-19 23:50:00
2158,111,shipped,0.0,2025-06-10 23:15:00
2159,90,completed,4.99,2025-01-15 19:50:00
2160,192,completed,0.0,2024-12-20 10:33:00
2161,399,completed,4.99,2024-10-13 14:34:00
2162,468,completed,4.99,2024-01-19 16:44:00
2163,228,completed,9.99,2024-12-19 07:22:00
2164,410,returned,0.0,2025-05-19 02:07:00
2165,464,completed,0.0,2025-01-05 15:33:00
2166,98,processing,0.0,2024-06-25 11:09:00
2167,473,returned,0.0,2024-03-08 11:32:00
2168,376,shipped,0.0,2025-01-05 00:42:00
2169,398,processing,9.99,2024-05-04 07:12:00
2170,74,completed,4.99,2024-05-16 17:57:00
2171,421,completed,0.0,2024-08-19 01:23:00
2172,106,completed,0.0,2024-06-07 17:50:00
2173,236,cancelled,4.99,2024-03-12 23:50:00
2174,366,completed,0.0,2024-12-24 12:50:00
2175,3,shipped,9.99,2025-03-02 18:17:00
2176,478,completed,0.0,2024-03-12 10:31:00
2177,352,completed,0.0,2024-05-05 19:32:00
2178,171,returned,4.99,2024-01-17 18:47:00
2179,456,completed,4.99,2024-06-12 21:33:00
2180,53,shipped,0.0,2025-01-22 13:17:00
2181,12,shipped,4.99,2025-03-14 23:34:00
2182,328,completed,0.0,2024-03-04 13:16:00
2183,165,completed,9.99,2024-12-06 14:38:00
2184,99,shipped,0.0,2025-05-01 19:52:00
2185,142,processing,9.99,2024-11-21 11:42:00
2186,396,returned,4.99,2024-01-06 19:18:00
2187,344,completed,9.99,2024-10-18 04:30:00
2188,140,completed,0.0,2025-05-14 15:52:00
2189,81,shipped,4.99,2024-03-10 23:38:00
2190,59,completed,0.0,2024-05-31 14:14:00
2191,491,completed,4.99,2024-05-19 13:01:00
2192,106,processing,9.99,2024-05-26 15:39:00
2193,282,processing,0.0,2024-05-19 16:37:00
2194,139,completed,0.0,2024-12-28 09:48:00
2195,483,shipped,4.99,2024-10-14 06:10:00
2196,294,completed,4.99,2024-02-04 12:22:00
2197,88,completed,4.99,2025-07-08 08:14:00
2198,160,processing,4.99,2024-10-05 19:02:00
2199,277,returned,0.0,2024-05-08 15:48:00
2200,26,completed,4.99,2024-11-29 10:40:00
2201,15,returned,4.99,2025-06-08 00:04:00
2202,463,completed,4.99,2024-04-04 03:18:00
2203,55,cancelled,0.0,2024-05-16 05:04:00
2204,28,completed,9.99,2025-04-16 08:37:00
2205,219,cancelled,4.99,2024-06-30 09:23:00
2206,92,returned,14.99,2024-01-29 11:59:00
2207,316,processing,4.99,2025-02-19 05:40:00
2208,160,processing,4.99,2025-04-05 20:09:00
2209,419,completed,9.99,2025-07-06 12:08:00
2210,366,completed,4.99,2024-11-24 14:20:00
2211,499,returned,4.99,2025-02-18 08:34:00
2212,291,completed,4.99,2024-01-27 12:57:00
2213,48,returned,14.99,2025-01-29 02:28:00
2214,50,returned,4.99,2025-02-23 11:54:00
2215,159,returned,9.99,2024-02-25 09:45:00
2216,241,completed,9.99,2024-12-20 01:51:00
2217,486,completed,4.99,2024-11-05 10:04:00
2218,74,shipped,0.0,2024-03-13 13:09:00
2219,468,processing,9.99,2024-03-28 11:37:00
2220,201,completed,9.99,2025-02-03 09:46:00
2221,359,processing,0.0,2024-08-23 18:58:00
2222,404,processing,0.0,2025-03-04 04:37:00
2223,233,returned,9.99,2025-03-14 01:59:00
2224,16,completed,14.99,2024-04-05 12:44:00
2225,244,completed,0.0,2024-10-10 23:31:00
2226,180,returned,9.99,2025-06-28 15:52:00
2227,237,completed,0.0,2024-03-05 20:47:00
2228,145,processing,0.0,2024-04-02 13:55:00
2229,310,completed,0.0,2024-09-14 08:02:00
2230,261,completed,14.99,2024-10-05 06:01:00
2231,208,completed,0.0,2024-08-12 21:27:00
2232,167,completed,4.99,2025-07-10 17:13:00
2233,406,shipped,9.99,2024-09-03 10:47:00
2234,273,returned,4.99,2024-01-04 19:59:00
2235,206,cancelled,0.0,2024-10-11 09:49:00
2236,123,completed,4.99,2024-08-27 07:15:00
2237,281,completed,9.99,2025-03-13 10:09:00
2238,499,returned,0.0,2024-11-28 18:13:00
2239,197,completed,4.99,2024-08-10 00:56:00
